epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.651946082079682,0.651946082079682,0.0,0.22541653665428396,0.4393097758293152,0.5075217485427856
2,0.3728871819643131,0.3728871819643131,0.0,0.21529408505088404,0.44503042101860046,0.5150207877159119
3,0.28915221619104964,0.28915221619104964,0.0,0.1892592834303584,0.46626031398773193,0.5435914397239685
4,0.2364007675345015,0.2364007675345015,0.0,0.1771328428420029,0.4886966049671173,0.5588365197181702
5,0.19653424249012708,0.19653424249012708,0.0,0.160741809688091,0.49942293763160706,0.5752171277999878
6,0.16104295356052353,0.16104295356052353,0.0,0.15418131519628947,0.5118767619132996,0.5876704454421997
7,0.1377402372619108,0.1377402372619108,0.0,0.1511678624554481,0.5073482394218445,0.5873771905899048
8,0.11923964231840992,0.11923964231840992,0.0,0.1424101356654286,0.5230209231376648,0.6032947301864624
9,0.10638830865849129,0.10638830865849129,0.0,0.14527191862784644,0.5291866064071655,0.6048131585121155
10,0.09005484858400559,0.09005484858400559,0.0,0.1413352388373423,0.5214301347732544,0.606665313243866
11,0.07831722465580274,0.07831722465580274,0.0,0.13730627312325933,0.5383642315864563,0.6184354424476624
12,0.06739636808894771,0.06739636808894771,0.0,0.14143967521792658,0.5326517224311829,0.6151829957962036
13,0.059956901983705374,0.059956901983705374,0.0,0.13912902781634653,0.5375235676765442,0.621391773223877
14,0.053216939120701856,0.053216939120701856,0.0,0.13907480290671184,0.5347585082054138,0.6226567029953003
15,0.04794306684996535,0.04794306684996535,0.0,0.14120496119514042,0.537406861782074,0.624062716960907
16,0.04186366896313043,0.04186366896313043,0.0,0.14296685305582596,0.5352452397346497,0.6195449829101562
17,0.038392024775624485,0.038392024775624485,0.0,0.14601047750782312,0.5370698571205139,0.624055802822113
18,0.03278350961344046,0.03278350961344046,0.0,0.14599332132752,0.5367533564567566,0.6245847344398499
19,0.029923630214823107,0.029923630214823107,0.0,0.14782019899060622,0.5320470929145813,0.6229389905929565
20,0.027524120079421954,0.027524120079421954,0.0,0.15025396568547073,0.5347812175750732,0.6221581101417542
21,0.024032400402317113,0.024032400402317113,0.0,0.151637139311229,0.5352818369865417,0.623920202255249
22,0.021201565345315403,0.021201565345315403,0.0,0.15205874220536966,0.5338099002838135,0.6242760419845581
23,0.019383690161744686,0.019383690161744686,0.0,0.15523594812165184,0.5334720611572266,0.624678373336792
