epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.5667280076339491,0.5667280076339491,0.0,0.2559721357604473,0.4154582619667053,0.4698329269886017
2,0.3572690637939267,0.3572690637939267,0.0,0.21792756370611088,0.4559005796909332,0.5127497911453247
3,0.2931840541580575,0.2931840541580575,0.0,0.20143421651863377,0.45852145552635193,0.5253235697746277
4,0.24528249281431835,0.24528249281431835,0.0,0.18552202866475212,0.47906434535980225,0.5458526611328125
5,0.20369718561781436,0.20369718561781436,0.0,0.17015667355901368,0.4953843653202057,0.5655636787414551
6,0.17337738878499073,0.17337738878499073,0.0,0.16393440160420106,0.5085621476173401,0.5777859687805176
7,0.14854082173758504,0.14854082173758504,0.0,0.15380754639491226,0.5278480648994446,0.5938402414321899
8,0.12969192275224994,0.12969192275224994,0.0,0.15294508016518432,0.5229455828666687,0.5916846394538879
9,0.11120735652203124,0.11120735652203124,0.0,0.1472727919651099,0.5376197099685669,0.6084650754928589
10,0.09872621651414289,0.09872621651414289,0.0,0.14966604264082747,0.536729633808136,0.6071868538856506
11,0.0919674328700314,0.0919674328700314,0.0,0.14802846170909467,0.5391088128089905,0.612206220626831
12,0.08184152881175022,0.08184152881175022,0.0,0.14782116871867737,0.5433242321014404,0.6187019348144531
13,0.07188139841435262,0.07188139841435262,0.0,0.150075595871157,0.5437264442443848,0.6181699633598328
14,0.06373687932827464,0.06373687932827464,0.0,0.14852490029862359,0.5501046180725098,0.6231560111045837
15,0.05699087958471432,0.05699087958471432,0.0,0.149421293598844,0.5466423034667969,0.6177232265472412
16,0.050248356497669656,0.050248356497669656,0.0,0.151780095355434,0.5478078722953796,0.6218735575675964
17,0.04521706153695547,0.04521706153695547,0.0,0.15063756913892906,0.5541197061538696,0.6259523630142212
18,0.041770777889507546,0.041770777889507546,0.0,0.15421165760559694,0.5548197031021118,0.6311646103858948
19,0.03789661269745783,0.03789661269745783,0.0,0.15636284936091652,0.5471535325050354,0.6305012702941895
20,0.03431467679138231,0.03431467679138231,0.0,0.1606833862135615,0.549383819103241,0.6260788440704346
21,0.031379293343499814,0.031379293343499814,0.0,0.16091380920995407,0.5502023100852966,0.6265920996665955
22,0.02797298427212828,0.02797298427212828,0.0,0.1639328328069024,0.5500567555427551,0.6294734477996826
23,0.027219858244481147,0.027219858244481147,0.0,0.1669327536549823,0.5404915809631348,0.6239059567451477
24,0.023622146712691826,0.023622146712691826,0.0,0.16932455583495573,0.5460492372512817,0.6241358518600464
25,0.02217070854212738,0.02217070854212738,0.0,0.1701480699657454,0.5403448343276978,0.6221299171447754
26,0.020537703420820633,0.020537703420820633,0.0,0.17704963521512362,0.5441681146621704,0.6222869157791138
27,0.019810472219156834,0.019810472219156834,0.0,0.1763664979607521,0.543688178062439,0.6214730739593506
28,0.019899644605819344,0.019899644605819344,0.0,0.17901216730897726,0.5426143407821655,0.6213333010673523
29,0.020571972604967553,0.020571972604967553,0.0,0.1842604148827355,0.5388036966323853,0.6237673163414001
30,0.02126327251382349,0.02126327251382349,0.0,0.18802002175845445,0.5393141508102417,0.6225341558456421
