threshold,supported_macro_f1,micro_f1
0.1,0.46488448559952233,0.5263658710649434
0.11,0.4702807774242005,0.5321086133268875
0.12,0.47528841638937647,0.5373770491803278
0.13,0.4789767989075406,0.5428642839290178
0.14,0.483881205530142,0.5478966041561074
0.15,0.49031742338480244,0.5545555841261678
0.16,0.4937715949024001,0.5586194935830732
0.17,0.4965088855400066,0.5616498464238701
0.18,0.49774956411821003,0.5651210213671425
0.19,0.5020611376883009,0.5689207344379759
0.2,0.5069962733698096,0.5738862730894604
0.21,0.5102274272842934,0.5773063911493096
0.22,0.5122605679952843,0.5793841047390743
0.23,0.5158906387819101,0.5829771417952053
0.24,0.5169419944433864,0.5852011628997468
0.25,0.5199594937743967,0.5879901496495548
0.26,0.5227689666127241,0.590922121356904
0.27,0.5266415850137826,0.5939277108433736
0.28,0.5295545069659756,0.5965798678585309
0.29,0.5312145493101763,0.5989430416911333
0.3,0.5338530963343849,0.6015971606033718
0.31,0.5362160621766501,0.6039083424263467
0.32,0.5378540289530074,0.6061938061938061
0.33,0.5399983283635563,0.6083986337150894
0.34,0.5402966205730154,0.6092581362441885
0.35,0.5425987968188567,0.6113199878061173
0.36,0.5443539762995794,0.6130417007358954
0.37,0.5442893611769466,0.6141829393627954
0.38,0.546511659591992,0.6160049627791563
0.39,0.5476471496877583,0.6178641988145992
0.4,0.5495021809247769,0.6188284518828452
0.41,0.5515890265509612,0.6205662561835597
0.42,0.5543326672683694,0.6232528589580686
0.43,0.5553481548548189,0.6243352478196128
0.44,0.5566426881042574,0.62618920363442
0.45,0.5568440325437732,0.6264361645012348
0.46,0.55771283546809,0.6272521307584422
0.47,0.5585165850803135,0.6286086390275667
0.48,0.5604277619294888,0.630050229307709
0.49,0.5619722636931404,0.6310818231740802
0.5,0.5633552040448806,0.6319390795717912
0.51,0.564793727041852,0.6330153095185268
0.52,0.5660870139586334,0.6335043497657818
0.53,0.5677317127956137,0.6346110737502803
0.54,0.5696301232965887,0.6359945872801083
0.55,0.5702295006768329,0.6371360598164723
0.56,0.5717212583544855,0.6378033496638942
0.57,0.5720039627586037,0.6380592745165351
0.58,0.572422120799529,0.6392441525521373
0.59,0.5722938580641234,0.6389628429216344
0.6,0.5726765393920193,0.6399069226294357
0.61,0.5735098377746203,0.6410016381933067
0.62,0.5741600400812922,0.6416647072654597
0.63,0.5748564054922245,0.6422495274102079
0.64,0.5754779242194467,0.642069047336576
0.65,0.576845342476748,0.6429848611276673
0.66,0.5779778548848554,0.6433197409450708
0.67,0.5771846828553936,0.6428743670122982
0.68,0.5755432732000948,0.6434887946698971
0.69,0.5752960381228767,0.6431964916555
0.7,0.5757814853664532,0.6430757928247827
0.71,0.5771042008853101,0.6436045795888219
0.72,0.5751824509838895,0.6427688504326329
0.73,0.5744510000909137,0.6425463135645904
0.74,0.5728895773901338,0.641169853768279
0.75,0.5719111172534056,0.6412060301507538
0.76,0.5706149045774417,0.6402832216462259
0.77,0.5710080599880157,0.6401119877831509
0.78,0.5697315563880344,0.6390168970814132
0.79,0.566866056312771,0.6378643280887283
0.8,0.5640229654240942,0.6364345114345115
0.81,0.5653339457036877,0.6375408763897972
0.82,0.5642891497960899,0.635836627140975
0.83,0.5631354151158451,0.6362430352878747
0.84,0.561488729390276,0.6349291254346082
0.85,0.5585233007791747,0.633044889129259
0.86,0.5603417896313623,0.6335742533751534
0.87,0.5566234057461392,0.6307247971393206
0.88,0.5552042909755228,0.630483064963909
0.89,0.5498686530158525,0.6275280898876404
0.9,0.5417459597555121,0.6196982635923711
