epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.4990700178340055,0.4990700178340055,0.0,0.2246026722525778,0.4439804255962372,0.5050172209739685
2,0.35579385330670943,0.35579385330670943,0.0,0.2123279543083511,0.4482678771018982,0.5141851902008057
3,0.2957047710088667,0.2957047710088667,0.0,0.19422348968616407,0.4656379222869873,0.5359276533126831
4,0.25379918915357386,0.25379918915357386,0.0,0.184132343717356,0.48625504970550537,0.5474555492401123
5,0.21771342754337752,0.21771342754337752,0.0,0.17655277841512312,0.49402832984924316,0.5579391717910767
6,0.1904308580886909,0.1904308580886909,0.0,0.1725939737056177,0.5048778057098389,0.5668571591377258
7,0.16875986661015235,0.16875986661015235,0.0,0.1676386864282367,0.49620017409324646,0.5726968050003052
8,0.1498895629692922,0.1498895629692922,0.0,0.16080228032116795,0.5122399926185608,0.5827378630638123
9,0.13189144779962741,0.13189144779962741,0.0,0.1534311663182387,0.5332639813423157,0.5989221334457397
10,0.11938554128302552,0.11938554128302552,0.0,0.1531968591260473,0.526694118976593,0.5986111164093018
11,0.11044313707930137,0.11044313707930137,0.0,0.1548841993818399,0.5318695902824402,0.6056280732154846
12,0.09712266236089359,0.09712266236089359,0.0,0.1566169335596754,0.5453177690505981,0.6127877235412598
13,0.08879941126338416,0.08879941126338416,0.0,0.15654605521643666,0.5451865196228027,0.612532377243042
14,0.08505798672115092,0.08505798672115092,0.0,0.1563451048816264,0.5443088412284851,0.6192557215690613
15,0.07975458411004367,0.07975458411004367,0.0,0.15699004273462366,0.5493922233581543,0.6208678483963013
16,0.06950409820370447,0.06950409820370447,0.0,0.1583573711012412,0.5507168769836426,0.6272855401039124
17,0.06912812072032348,0.06912812072032348,0.0,0.1589808209019126,0.5510159134864807,0.6203775405883789
18,0.06476042504458555,0.06476042504458555,0.0,0.16211724946830613,0.549353301525116,0.6262515187263489
19,0.0605757136804825,0.0605757136804825,0.0,0.16971235602440013,0.5537587404251099,0.6283331513404846
20,0.05810606925143409,0.05810606925143409,0.0,0.1665134454317091,0.5533041954040527,0.6301400661468506
21,0.055983372965524116,0.055983372965524116,0.0,0.17698143805213862,0.550394594669342,0.6243279576301575
22,0.048120415362571556,0.048120415362571556,0.0,0.1718984892849421,0.5572705268859863,0.6325368881225586
23,0.0457178603938833,0.0457178603938833,0.0,0.17719948380683853,0.5536920428276062,0.6293834447860718
24,0.04463765834993135,0.04463765834993135,0.0,0.17814002533901888,0.5473256707191467,0.626283586025238
25,0.03947594124061944,0.03947594124061944,0.0,0.17802663096328952,0.5554457306861877,0.626208484172821
26,0.04162968887550073,0.04162968887550073,0.0,0.18720448126346856,0.5454455018043518,0.622556746006012
27,0.03940007226742362,0.03940007226742362,0.0,0.18715995749557499,0.5525772571563721,0.6302987933158875
28,0.03660655357005974,0.03660655357005974,0.0,0.18955158775812422,0.5500103235244751,0.6275708675384521
29,0.03479283368967474,0.03479283368967474,0.0,0.19040842013599876,0.5575372576713562,0.6315912008285522
30,0.03415308692396942,0.03415308692396942,0.0,0.19567062594147347,0.548103928565979,0.627909779548645
31,0.03949068549385952,0.03949068549385952,0.0,0.19984964996214338,0.551769495010376,0.6292446851730347
32,0.03765420907387356,0.03765420907387356,0.0,0.20960019418686762,0.5510525703430176,0.6268208026885986
33,0.04573628376896596,0.04573628376896596,0.0,0.21381952776320576,0.5571879148483276,0.6255903244018555
34,0.05455644531767162,0.05455644531767162,0.0,0.21534701407705065,0.5390051007270813,0.613615870475769
35,0.05326799503229286,0.05326799503229286,0.0,0.2192451888352042,0.5475066304206848,0.6128728985786438
36,0.047826084516845994,0.047826084516845994,0.0,0.2224988614270714,0.5573581457138062,0.6275275349617004
37,0.04311289410739126,0.04311289410739126,0.0,0.22497715351552616,0.542670726776123,0.6196289658546448
38,0.03317502841989562,0.03317502841989562,0.0,0.22283377323276626,0.5497273802757263,0.6296383738517761
39,0.037848155955715175,0.037848155955715175,0.0,0.23226392556171593,0.5418061017990112,0.6180547475814819
40,0.03093243410705953,0.03093243410705953,0.0,0.2287289338809911,0.539517343044281,0.6178268790245056
41,0.025356664152037824,0.025356664152037824,0.0,0.2267866254538685,0.5584678649902344,0.6326258778572083
42,0.026498718788071512,0.026498718788071512,0.0,0.22737389537486952,0.5521124005317688,0.6314025521278381
43,0.024007076382931133,0.024007076382931133,0.0,0.23076693691121167,0.5545562505722046,0.6344678997993469
44,0.02233804765284844,0.02233804765284844,0.0,0.23052913528400115,0.552447497844696,0.6283357739448547
45,0.021228500432049675,0.021228500432049675,0.0,0.2394774514374488,0.5399448275566101,0.6290184855461121
46,0.02260465512172153,0.02260465512172153,0.0,0.24123527336648956,0.5437125563621521,0.6266667246818542
47,0.018575625569783746,0.018575625569783746,0.0,0.23984422364672847,0.550706684589386,0.6273884773254395
48,0.017126177056917474,0.017126177056917474,0.0,0.2449702850770981,0.5447953939437866,0.6261850595474243
49,0.01861192104919953,0.01861192104919953,0.0,0.246528427153286,0.5544329285621643,0.627701997756958
50,0.01721092468641809,0.01721092468641809,0.0,0.24687968980978986,0.549413800239563,0.6317857503890991
51,0.014908849686782695,0.014908849686782695,0.0,0.2510393444673354,0.5530686378479004,0.6278926730155945
52,0.013384534199017608,0.013384534199017608,0.0,0.25131079476448154,0.5542458891868591,0.6336779594421387
53,0.015462806815650298,0.015462806815650298,0.0,0.26152279543109525,0.5444738268852234,0.634838342666626
