true_id,true_label,house,techno,electro,trance,drum_and_bass,footwork,dubstep,future_bass,trap_edm,phonk,midtempo,breakbeat,uk_garage,hardcore,hardstyle,moombahton,amapiano,nu_disco,synthwave
house,House,0.7060439560439561,0.06318681318681318,0.03983516483516483,0.04120879120879121,0.004120879120879121,0.006868131868131868,0.01510989010989011,0.0013736263736263737,0.01098901098901099,0.009615384615384616,0.0027472527472527475,0.012362637362637362,0.016483516483516484,0.004120879120879121,0.004120879120879121,0.01098901098901099,0.01098901098901099,0.027472527472527472,0.012362637362637362
techno,Techno,0.12121212121212122,0.6767676767676768,0.03367003367003367,0.04713804713804714,0.016835016835016835,0.0,0.006734006734006734,0.0,0.003367003367003367,0.006734006734006734,0.003367003367003367,0.006734006734006734,0.010101010101010102,0.037037037037037035,0.013468013468013467,0.0,0.006734006734006734,0.0,0.010101010101010102
electro,Electro,0.1590909090909091,0.056818181818181816,0.5113636363636364,0.011363636363636364,0.005681818181818182,0.017045454545454544,0.03409090909090909,0.005681818181818182,0.03409090909090909,0.005681818181818182,0.0,0.022727272727272728,0.005681818181818182,0.011363636363636364,0.0,0.017045454545454544,0.045454545454545456,0.03977272727272727,0.017045454545454544
trance,Trance,0.04090909090909091,0.05,0.013636363636363636,0.8068181818181818,0.013636363636363636,0.0,0.006818181818181818,0.0,0.004545454545454545,0.0,0.0,0.03636363636363636,0.0022727272727272726,0.006818181818181818,0.0,0.0022727272727272726,0.0,0.006818181818181818,0.00909090909090909
drum_and_bass,Drum & Bass,0.0081799591002045,0.00408997955010225,0.010224948875255624,0.00408997955010225,0.8486707566462167,0.00408997955010225,0.05725971370143149,0.0,0.00408997955010225,0.00408997955010225,0.00408997955010225,0.012269938650306749,0.00408997955010225,0.022494887525562373,0.002044989775051125,0.006134969325153374,0.002044989775051125,0.002044989775051125,0.0
footwork,Footwork,0.09090909090909091,0.0,0.09090909090909091,0.045454545454545456,0.0,0.45454545454545453,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0
dubstep,Dubstep,0.057432432432432436,0.016891891891891893,0.02702702702702703,0.006756756756756757,0.04054054054054054,0.0,0.6621621621621622,0.0,0.09121621621621621,0.013513513513513514,0.0,0.006756756756756757,0.033783783783783786,0.0,0.013513513513513514,0.006756756756756757,0.006756756756756757,0.0,0.016891891891891893
future_bass,Future Bass,0.05555555555555555,0.0,0.07407407407407407,0.0,0.0,0.018518518518518517,0.3888888888888889,0.1111111111111111,0.18518518518518517,0.018518518518518517,0.037037037037037035,0.0,0.018518518518518517,0.037037037037037035,0.0,0.05555555555555555,0.0,0.0,0.0
trap_edm,Trap (EDM),0.027586206896551724,0.006896551724137931,0.04827586206896552,0.006896551724137931,0.04827586206896552,0.006896551724137931,0.18620689655172415,0.006896551724137931,0.5310344827586206,0.041379310344827586,0.034482758620689655,0.034482758620689655,0.0,0.006896551724137931,0.006896551724137931,0.0,0.006896551724137931,0.0,0.0
phonk,Phonk,0.09803921568627451,0.0196078431372549,0.0,0.0,0.0,0.0,0.0196078431372549,0.0,0.11764705882352941,0.6862745098039216,0.0196078431372549,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0
midtempo,Midtempo,0.10891089108910891,0.019801980198019802,0.019801980198019802,0.07920792079207921,0.07920792079207921,0.0,0.12871287128712872,0.009900990099009901,0.15841584158415842,0.0,0.3069306930693069,0.009900990099009901,0.0,0.0,0.009900990099009901,0.04950495049504951,0.0,0.0,0.019801980198019802
breakbeat,Breakbeat,0.10091743119266056,0.01834862385321101,0.01834862385321101,0.027522935779816515,0.10091743119266056,0.0,0.05504587155963303,0.0,0.01834862385321101,0.0,0.009174311926605505,0.4954128440366973,0.03669724770642202,0.027522935779816515,0.0,0.009174311926605505,0.01834862385321101,0.01834862385321101,0.045871559633027525
uk_garage,UK Garage,0.15555555555555556,0.05555555555555555,0.022222222222222223,0.011111111111111112,0.06666666666666667,0.0,0.12222222222222222,0.0,0.011111111111111112,0.0,0.0,0.044444444444444446,0.4222222222222222,0.011111111111111112,0.0,0.011111111111111112,0.03333333333333333,0.011111111111111112,0.022222222222222223
hardcore,Hardcore,0.00749063670411985,0.033707865168539325,0.003745318352059925,0.033707865168539325,0.0599250936329588,0.0,0.011235955056179775,0.003745318352059925,0.011235955056179775,0.0,0.0,0.0,0.0,0.7752808988764045,0.056179775280898875,0.0,0.0,0.003745318352059925,0.0
hardstyle,Hardstyle,0.017857142857142856,0.008928571428571428,0.0,0.008928571428571428,0.026785714285714284,0.0,0.017857142857142856,0.0,0.017857142857142856,0.0,0.0,0.0,0.0,0.10714285714285714,0.7946428571428571,0.0,0.0,0.0,0.0
moombahton,Moombahton,0.050955414012738856,0.03184713375796178,0.08917197452229299,0.01910828025477707,0.025477707006369428,0.006369426751592357,0.044585987261146494,0.0,0.006369426751592357,0.012738853503184714,0.0,0.0,0.012738853503184714,0.0,0.0,0.6687898089171974,0.03184713375796178,0.0,0.0
amapiano,Amapiano,0.1111111111111111,0.0,0.06172839506172839,0.012345679012345678,0.0,0.0,0.07407407407407407,0.0,0.012345679012345678,0.0,0.0,0.0,0.024691358024691357,0.0,0.0,0.012345679012345678,0.6666666666666666,0.024691358024691357,0.0
nu_disco,Nu-Disco,0.21666666666666667,0.0,0.05,0.025,0.0,0.0,0.016666666666666666,0.0,0.008333333333333333,0.0,0.016666666666666666,0.0,0.0,0.008333333333333333,0.0,0.0,0.0,0.6083333333333333,0.05
synthwave,Synthwave,0.07142857142857142,0.047619047619047616,0.007936507936507936,0.031746031746031744,0.015873015873015872,0.0,0.10317460317460317,0.007936507936507936,0.007936507936507936,0.015873015873015872,0.03968253968253968,0.03968253968253968,0.0,0.0,0.0,0.007936507936507936,0.023809523809523808,0.023809523809523808,0.5555555555555556
