threshold,supported_macro_f1,micro_f1
0.1,0.28510524616085503,0.354061880810852
0.11,0.2913760196720376,0.362132787272584
0.12,0.29584748984047393,0.37033430704316783
0.13,0.2995360143006296,0.3769808173477899
0.14,0.30535689966253216,0.38461538461538464
0.15,0.3108727671854524,0.39192524682651625
0.16,0.3168980593920569,0.3993869455463397
0.17,0.31920967134609435,0.40411840411840416
0.18,0.32459841521344535,0.4100881305081568
0.19,0.32690965117618676,0.41473684210526307
0.2,0.3294631951146481,0.42052785923753666
0.21,0.3338014391482432,0.42632730165042754
0.22,0.33462903407140565,0.4295817336835724
0.23,0.33608999619425856,0.4334155363748459
0.24,0.33851577689403217,0.43731717509402424
0.25,0.34018247267228047,0.44020760512657564
0.26,0.34152093910979203,0.44329786090508433
0.27,0.34233404922891764,0.4455823074408976
0.28,0.34346695422108675,0.44920022062879206
0.29,0.3457527205275284,0.4538943598925694
0.3,0.34612469236883736,0.4566893424036281
0.31,0.3470722945564861,0.4584481175390267
0.32,0.34510574113912224,0.4605707629586488
0.33,0.34498470793072833,0.46300884955752214
0.34,0.34236941930553844,0.4644776119402985
0.35,0.3429744652324581,0.46764243377283177
0.36,0.3465828772904947,0.4720009802720255
0.37,0.34726452548460324,0.47387365024202555
0.38,0.34956482859206184,0.4763814058388673
0.39,0.34941126637167724,0.47738502470543526
0.4,0.35073762035674455,0.4795501022494887
0.41,0.3501868907895616,0.48040357004268525
0.42,0.35261022378177437,0.4845468831849135
0.43,0.3530098451187317,0.48560105680317045
0.44,0.35321276278944763,0.4870563117160395
0.45,0.35333566140619527,0.4904183535762483
0.46,0.35217310977198074,0.4921023965141612
0.47,0.35355407885749646,0.49457044673539524
0.48,0.3529281153783144,0.49618214632791896
0.49,0.35327298098404,0.49642807115842563
0.5,0.3533658486607767,0.49858517260894175
0.51,0.3528240178389097,0.4988571428571428
0.52,0.3521684590449691,0.5012277914199046
0.53,0.34939755428917074,0.5017502917152858
0.54,0.34683597953374423,0.5018363449390333
0.55,0.3485480753619053,0.5045393659770799
0.56,0.34952617003409225,0.5068431343059105
0.57,0.3508373135618368,0.5085722955545441
0.58,0.3466744066206836,0.508728943338438
0.59,0.3456014302859282,0.5094106757173711
0.6,0.3456973634663784,0.5102675793403858
0.61,0.3434741891171076,0.5104379218333072
0.62,0.3428744469477571,0.5110689437065149
0.63,0.3422159806012321,0.5122302158273381
0.64,0.3367043473319622,0.5113801452784503
0.65,0.33640235958452774,0.5134562061653889
0.66,0.3363665787438825,0.5149720302731162
0.67,0.3352698348114856,0.5147693328908065
0.68,0.33560379189780903,0.5162370271175093
0.69,0.33504887453082544,0.5161943319838057
0.7,0.33408177911726145,0.5157232704402516
0.71,0.3275903913708257,0.5156411137848057
0.72,0.3283646709443724,0.5159722222222223
0.73,0.3281133379460636,0.5177379697927642
0.74,0.3279931093257637,0.5186236253990778
0.75,0.3294451169926116,0.5189828080229226
0.76,0.32511378429393883,0.5171102661596958
0.77,0.32190448604822147,0.513815187557182
0.78,0.31643293992159544,0.5122131754256106
0.79,0.3123579524270324,0.509090909090909
0.8,0.3104734965132783,0.5095445095445095
0.81,0.3068294027316072,0.5080275229357799
0.82,0.303193168180264,0.5054179566563467
0.83,0.2950836327090696,0.5021509581540867
0.84,0.29295238276118457,0.5024688919612877
0.85,0.2928472764067184,0.5018935618895755
0.86,0.2892330287604441,0.49939442874444895
0.87,0.2871394097657282,0.4959116925592805
0.88,0.27853523919025797,0.4920207253886011
0.89,0.26818205026842795,0.48546144121365364
0.9,0.2573457422573993,0.47972538081956667
