threshold,supported_macro_f1,micro_f1
0.1,0.2866416892487459,0.3585842905929836
0.11,0.29291328768401886,0.3665703275529866
0.12,0.297335095110741,0.37460685317000497
0.13,0.3011567558041295,0.3815442240572061
0.14,0.30676567757815243,0.3885093711683307
0.15,0.3122403302840594,0.395685393258427
0.16,0.31815436672336583,0.4027560863573726
0.17,0.32033300159612355,0.4070846218723644
0.18,0.32559732009827497,0.41250717154331606
0.19,0.327862427610518,0.41696733300828864
0.2,0.330261376999888,0.4223948993823471
0.21,0.33466639521114594,0.42845561410620187
0.22,0.3355927292229845,0.43197033680090646
0.23,0.3370798579296153,0.4357846218311335
0.24,0.33947538455219717,0.43966343593566937
0.25,0.3411639132395599,0.44324441084350363
0.26,0.3425338520932313,0.446270128162997
0.27,0.3433214213073766,0.44854002442544694
0.28,0.34447063617254986,0.45226582705498697
0.29,0.34669328104763925,0.4567324136358453
0.3,0.3471611931516439,0.45938763720392833
0.31,0.34806583203960056,0.46108835576360446
0.32,0.34606556429849317,0.46290801186943625
0.33,0.34600482394640875,0.4654799133990859
0.34,0.3434269556195613,0.46725103481860236
0.35,0.34395315002633947,0.4700517623859995
0.36,0.3474860690872621,0.4744789716710346
0.37,0.3481429544368941,0.47637098812231493
0.38,0.35043265490623837,0.4789594491201224
0.39,0.35026527862059453,0.48002062387213196
0.4,0.35161813911243667,0.48263301678157927
0.41,0.3510956433802278,0.4835483021847855
0.42,0.35345988133965733,0.4870907639073728
0.43,0.353894731854668,0.4880536912751678
0.44,0.35418710895064964,0.4896963123644251
0.45,0.35421103484822214,0.49267022879846556
0.46,0.35296453502569863,0.4938510432499654
0.47,0.35423695923991577,0.4958885017421603
0.48,0.3537076812089824,0.49781782345487824
0.49,0.35401575901644694,0.49772727272727274
0.5,0.3540008165904836,0.4994259471871412
0.51,0.3534348182492522,0.49978257718509933
0.52,0.352597774821771,0.5016839947283642
0.53,0.349750513278814,0.5019955654101995
0.54,0.34713960259281046,0.5019350997320631
0.55,0.3487612228813176,0.5042219541616405
0.56,0.3496473744035388,0.506016755521706
0.57,0.35101128926521796,0.5078389179219183
0.58,0.34671299507127873,0.507906976744186
0.59,0.34561588359972584,0.5083580690517107
0.6,0.3456663014207312,0.5088216761184625
0.61,0.3434517573910904,0.5093680533502699
0.62,0.3428363000337327,0.509916826615483
0.63,0.3421750914759168,0.5110787643538736
0.64,0.33687331690992256,0.5107772697583279
0.65,0.3366140172502304,0.5128712871287129
0.66,0.3364162058289473,0.5133155792276964
0.67,0.33527506095234005,0.5130099043142522
0.68,0.3356600539211442,0.5147307822553335
0.69,0.3351397345316156,0.5149291929704828
0.7,0.3340744372408069,0.5142758857929137
0.71,0.3277219265309592,0.5140771637122002
0.72,0.32809982897429185,0.5142957375898964
0.73,0.3278033043693869,0.5160375686691475
0.74,0.32753479866218355,0.5165444464317653
0.75,0.3289718383384941,0.516606498194946
0.76,0.3246556628218962,0.5151404596862459
0.77,0.32157891753719475,0.513085145595282
0.78,0.316437343100053,0.5118271558949526
0.79,0.312287461758191,0.5087686215349803
0.8,0.31045488983622177,0.5094160167395853
0.81,0.306750535863924,0.5075946933282062
0.82,0.30328941755962396,0.5056442195406773
0.83,0.2951145843345563,0.5016722408026756
0.84,0.292818599602416,0.5011923688394276
0.85,0.2926722706331405,0.49989969909729187
0.86,0.2884239136988097,0.49552481692432865
0.87,0.2864899213697558,0.4926879505664264
0.88,0.27790396874902656,0.48883322897098724
0.89,0.267600369304438,0.4823779193205945
0.9,0.2571272351088495,0.4769928710304602
