threshold,supported_macro_f1,micro_f1
0.1,0.5047858248994742,0.5650019062142585
0.11,0.5097515692968996,0.5707656612529003
0.12,0.5158392630255407,0.5778039909564534
0.13,0.5189213289551274,0.5819484525823465
0.14,0.5241232375845591,0.5863705199394245
0.15,0.5277277481977583,0.5901806675512913
0.16,0.5302860572991502,0.5933657125142089
0.17,0.5328857467771962,0.5967657798643714
0.18,0.5366665902039328,0.6007156388128815
0.19,0.539597110036384,0.6042905692438403
0.2,0.5415252698788836,0.60623593699775
0.21,0.5441290696521612,0.6088932164881533
0.22,0.5470485978251359,0.6122761031017911
0.23,0.5502041123247977,0.615113461114783
0.24,0.5530031755174994,0.6178952042628775
0.25,0.5545583640386397,0.6200111794298491
0.26,0.5542216110660902,0.6208834438574801
0.27,0.5561696584462922,0.6231292517006802
0.28,0.5578982973362564,0.6252569079698561
0.29,0.5604047967812479,0.6271127975163849
0.3,0.5618434799445869,0.627890841813136
0.31,0.5638500244351858,0.629802095459837
0.32,0.5656025497894722,0.6312463428905793
0.33,0.5669171537916791,0.6323840903742056
0.34,0.5695198096854279,0.6340828402366864
0.35,0.5715186362156907,0.6364393668927764
0.36,0.573521274920209,0.6380940979288878
0.37,0.5750838028638735,0.639364008672609
0.38,0.5774488824333848,0.6406590743881755
0.39,0.5794071672210083,0.6416656520150981
0.4,0.5796932970028231,0.6424108783535465
0.41,0.5800960625248712,0.6430155210643015
0.42,0.5813599715700333,0.6440257808626674
0.43,0.5804264896970783,0.64398753894081
0.44,0.5815460332330469,0.6449674511767652
0.45,0.5831312545076388,0.6460221550855992
0.46,0.583726005129539,0.6466868993424381
0.47,0.5841279933171304,0.6473650793650793
0.48,0.5857010682707637,0.6488832163369497
0.49,0.5863184367771257,0.6504169339320077
0.5,0.5882333091129509,0.6512886597938145
0.51,0.5893264309313981,0.6512169860176074
0.52,0.5886055779466902,0.6515860634425377
0.53,0.5870654489853854,0.650907666187802
0.54,0.5865074479572143,0.6510956567379609
0.55,0.5848750860059376,0.6517209547672426
0.56,0.5842296355682347,0.6507999471109348
0.57,0.5848091431226332,0.650983519404572
0.58,0.5866608561253381,0.652046001604707
0.59,0.5868660490598235,0.6528914531061317
0.6,0.586614658498463,0.6531877611537943
0.61,0.5857708501993022,0.6523919230248
0.62,0.5863514079800195,0.6530667754657963
0.63,0.5878714182948194,0.6541137945149408
0.64,0.5881899502554051,0.6546802086192699
0.65,0.5886346491778798,0.6546306504961411
0.66,0.5879519717030989,0.6536490790749203
0.67,0.5872573639804449,0.6523796270526023
0.68,0.5869423940640457,0.6530498041410185
0.69,0.5869861959876903,0.6526996625421821
0.7,0.5865687622803429,0.6525303929884083
0.71,0.5874305028511675,0.6525568181818181
0.72,0.5867854852601883,0.6516340802055088
0.73,0.5866646863983808,0.6506024096385542
0.74,0.5843103229487242,0.6500360490266762
0.75,0.5833007933663968,0.6495428820200261
0.76,0.5832655295886038,0.650036469730124
0.77,0.5823599132898228,0.6505352691010412
0.78,0.5818457520360208,0.6506485849056604
0.79,0.5803120822112335,0.6479667557138615
0.8,0.5799364912355173,0.6475764354958986
0.81,0.577633541017339,0.6445511858300811
0.82,0.5744183052438074,0.6421879721970384
0.83,0.5733131384581196,0.640218878248974
0.84,0.5731083114517702,0.6399265156154317
0.85,0.5749423865720257,0.6389017430202067
0.86,0.5730071513423867,0.6382978723404255
0.87,0.5721818018910982,0.637018477920451
0.88,0.5655322835376669,0.6330594184576486
0.89,0.5611026919792778,0.6297357529449219
0.9,0.5615046215126387,0.6277653093940365
