epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.2840059769028598,0.28370485712078786,0.003011189300910916,0.09772399663758748,0.29628437757492065,0.36857038736343384
2,0.17509121819050452,0.17491312642482548,0.0017809303382337579,0.08964488833506114,0.3106563687324524,0.37929239869117737
3,0.14737580226994745,0.14720054739440042,0.0017525465812048122,0.08257533713424238,0.3171176016330719,0.3908037543296814
4,0.12544266209275473,0.12526708776068085,0.001755747097564149,0.07657364809727779,0.32507070899009705,0.40403586626052856
5,0.10952273759745072,0.10935066067452409,0.00172077239659601,0.07261569694019505,0.3286062180995941,0.41308537125587463
6,0.09566494064642392,0.09550445663652207,0.0016048403979604148,0.0680477216359242,0.3386785686016083,0.42472198605537415
7,0.08434644903429953,0.08419257878642722,0.0015386996389749835,0.0648780994236877,0.34670135378837585,0.4340240955352783
8,0.07570904136854223,0.07556459156676361,0.0014444985384495248,0.06270881140513342,0.3457179665565491,0.4418899416923523
9,0.06862414864934334,0.06847771658018954,0.0014643243009155437,0.059498872055315725,0.3541167080402374,0.4519124925136566
10,0.0618394754343841,0.061709086877552465,0.001303887435587786,0.05801505770877006,0.35648229718208313,0.45972901582717896
11,0.05608593966985539,0.05595989358075622,0.0012604615742816479,0.05781340396023156,0.3553755581378937,0.46164223551750183
12,0.051820083380570044,0.05170206656796532,0.0011801677041866213,0.054900781678600914,0.3654859662055969,0.47469955682754517
13,0.04782322801223504,0.04771099902386812,0.0011222902528357514,0.05576983639169768,0.3600129783153534,0.470289409160614
14,0.04540918702196472,0.04529928779909816,0.0010989896344984864,0.057969196452186476,0.3525516390800476,0.4680659770965576
15,0.042039198701298075,0.04193606046673033,0.001031384554839981,0.0546986990096132,0.36393794417381287,0.47846537828445435
16,0.03886317320844866,0.038763967606832574,0.0009920546522326518,0.0546860341933891,0.36492183804512024,0.4843597710132599
17,0.03673281699008055,0.036635570880657505,0.0009724595049135692,0.05541062813705195,0.3571048378944397,0.48255059123039246
18,0.034782496381001865,0.03468846143603703,0.0009403500853833285,0.05565590725986215,0.36547449231147766,0.488981693983078
19,0.03244277092657149,0.03235268887634298,0.0009008205622365766,0.05460368210620659,0.36074674129486084,0.4902038872241974
20,0.031602952796734425,0.03151653090609896,0.0008642194532163238,0.055871239065308484,0.36476072669029236,0.4935314655303955
21,0.03002387960882494,0.029939739123027498,0.0008414049950181382,0.054898247671546704,0.3652738928794861,0.49785056710243225
22,0.028124989211527784,0.028043197765480275,0.0008179144250191335,0.05735907175846145,0.35203874111175537,0.4916370213031769
23,0.02744942870234296,0.027366249253964338,0.000831793530117123,0.055905417964625885,0.3684554994106293,0.49994128942489624
24,0.025385824676069018,0.025310965452508334,0.0007485938204461997,0.05715028857878595,0.3631978929042816,0.4952448010444641
25,0.024120309706312862,0.024046155977697138,0.0007415361854893003,0.05691321582147134,0.36079704761505127,0.4979262948036194
26,0.022846734124327802,0.022769220634876068,0.0007751358078221293,0.05784735449961772,0.3612731099128723,0.4965152144432068
27,0.02177164807465331,0.02170171979849234,0.0006992823976028114,0.05716223700093471,0.3574815094470978,0.49904268980026245
28,0.020078445412267807,0.020012394539143337,0.0006605082720304176,0.05838739207948235,0.3626342713832855,0.5059021711349487
29,0.01968185281689072,0.01961774175090694,0.000641110207337247,0.05974659241395807,0.36214280128479004,0.5032241940498352
30,0.01950966549502384,0.01944338436800511,0.0006628101501014474,0.06012473590344369,0.356795072555542,0.49931854009628296
31,0.018803507507310867,0.018743167120491643,0.0006034050052496049,0.06143007897538512,0.35498571395874023,0.49721962213516235
32,0.018746596389716916,0.01868471884912085,0.0006187749900854303,0.062286221766362025,0.35259413719177246,0.49334239959716797
33,0.018962891990510426,0.018897549008543728,0.0006534299081914715,0.06303660397953649,0.3525770604610443,0.4966821074485779
34,0.018356221353085213,0.018292762890244087,0.0006345849256452193,0.06386111764190218,0.3510894477367401,0.49876701831817627
35,0.018512294793901794,0.01844816949277268,0.0006412527679463003,0.06543286334331619,0.34831666946411133,0.49086126685142517
