epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.6449763886147748,0.6449763886147748,0.0,0.2299353930580827,0.4329488277435303,0.4991820454597473
2,0.3713822239334654,0.3713822239334654,0.0,0.21277178494680823,0.45027676224708557,0.5198532342910767
3,0.28988938472525666,0.28988938472525666,0.0,0.19297106596749397,0.4713461101055145,0.5375717282295227
4,0.23348925168480847,0.23348925168480847,0.0,0.17997685653325618,0.4812389612197876,0.5536980032920837
5,0.19110706401059172,0.19110706401059172,0.0,0.16322530359950574,0.5001516342163086,0.5715871453285217
6,0.1635808713877681,0.1635808713877681,0.0,0.1552708530486989,0.5050532817840576,0.5851073861122131
7,0.13872447629734846,0.13872447629734846,0.0,0.14941908102565907,0.5139131546020508,0.5926364660263062
8,0.12005525105575755,0.12005525105575755,0.0,0.14601514447657457,0.518264651298523,0.5994324088096619
9,0.10390929759801373,0.10390929759801373,0.0,0.14036048045423577,0.5293780565261841,0.6093144416809082
10,0.0907815006589305,0.0907815006589305,0.0,0.13934701260742083,0.5296170711517334,0.6129859685897827
11,0.07897704828223914,0.07897704828223914,0.0,0.1400132476965959,0.5296680331230164,0.6157848834991455
12,0.06901904960047134,0.06901904960047134,0.0,0.1388899264446383,0.5329408645629883,0.6150609254837036
13,0.06036603225822415,0.06036603225822415,0.0,0.13894953647453395,0.5357086658477783,0.6208828091621399
14,0.054678079177953316,0.054678079177953316,0.0,0.13964771000073456,0.5369356870651245,0.6239907741546631
15,0.04827072323542969,0.04827072323542969,0.0,0.14122244515653717,0.5335914492607117,0.6231412291526794
16,0.04117112587191386,0.04117112587191386,0.0,0.14105737841817684,0.5404497385025024,0.6241799592971802
17,0.036297638762592226,0.036297638762592226,0.0,0.14292264792448214,0.5370297431945801,0.6236457824707031
18,0.03384334982981198,0.03384334982981198,0.0,0.14550403031666803,0.5374252200126648,0.6237095594406128
19,0.03100843374501594,0.03100843374501594,0.0,0.14797144222686268,0.5319236516952515,0.6203426718711853
20,0.027070788425212357,0.027070788425212357,0.0,0.15048551732178514,0.5346070528030396,0.6232390403747559
21,0.024044560962038573,0.024044560962038573,0.0,0.15209941754279147,0.5338428616523743,0.621552050113678
22,0.022176398869910508,0.022176398869910508,0.0,0.15413440287354505,0.533803403377533,0.6214233040809631
23,0.020878993768094926,0.020878993768094926,0.0,0.15703610237945811,0.5307538509368896,0.6201055645942688
24,0.019493726286678306,0.019493726286678306,0.0,0.16154114442569675,0.523557186126709,0.6135194897651672
25,0.018772155218048186,0.018772155218048186,0.0,0.15968884675964576,0.5301265716552734,0.6170744299888611
26,0.016174453389610696,0.016174453389610696,0.0,0.16263965734306643,0.5329844951629639,0.6208020448684692
27,0.014493118795434147,0.014493118795434147,0.0,0.16662077636523667,0.5297814607620239,0.6192073225975037
28,0.013006445095464978,0.013006445095464978,0.0,0.16694702686543103,0.5290780067443848,0.6181681752204895
