epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.5239468754150715,0.5239468754150715,0.0,0.24266272975060824,0.4266730844974518,0.4847189486026764
2,0.3557708426038153,0.3557708426038153,0.0,0.22229759245571135,0.4420051574707031,0.5033220052719116
3,0.2929001291891897,0.2929001291891897,0.0,0.19665238660661594,0.46359768509864807,0.529270589351654
4,0.24795062206869486,0.24795062206869486,0.0,0.1932270071182885,0.4723547399044037,0.5362669229507446
5,0.21134234102240962,0.21134234102240962,0.0,0.17639802956718284,0.49394044280052185,0.5582432746887207
6,0.18396789447268458,0.18396789447268458,0.0,0.16884969918173615,0.5086504817008972,0.5734992027282715
7,0.15645969486533684,0.15645969486533684,0.0,0.15868743873724622,0.5165566802024841,0.5866666436195374
8,0.1381765419585324,0.1381765419585324,0.0,0.1508594255266529,0.5306915640830994,0.6003319621086121
9,0.12378794512985848,0.12378794512985848,0.0,0.161190760864674,0.5210962295532227,0.589000403881073
10,0.11021340976679658,0.11021340976679658,0.0,0.15234444295321095,0.540544331073761,0.6030489206314087
11,0.09843518154889647,0.09843518154889647,0.0,0.15171803519742563,0.5442085266113281,0.6106623411178589
12,0.08985889506653957,0.08985889506653957,0.0,0.15603849564232655,0.5476419925689697,0.6128432154655457
13,0.07907039302848183,0.07907039302848183,0.0,0.149699207666,0.5463119149208069,0.6224673986434937
14,0.07378860878020826,0.07378860878020826,0.0,0.15130183733833033,0.5492475628852844,0.6203853487968445
15,0.06769543301420101,0.06769543301420101,0.0,0.1514101221493864,0.5533352494239807,0.6274294853210449
16,0.05773480444911814,0.05773480444911814,0.0,0.15555041760441188,0.553864598274231,0.6248484253883362
17,0.054533286890386834,0.054533286890386834,0.0,0.15475491056964516,0.5558558106422424,0.6256846189498901
18,0.048538128341958295,0.048538128341958295,0.0,0.15688187741227377,0.554898738861084,0.6312671303749084
19,0.04396346516516555,0.04396346516516555,0.0,0.15808781189576104,0.5582237243652344,0.6306492686271667
20,0.04111533892395046,0.04111533892395046,0.0,0.1642546516579401,0.5563949942588806,0.627920389175415
21,0.03806233155028051,0.03806233155028051,0.0,0.1647421964673429,0.5630766749382019,0.6316155195236206
22,0.036201289066834196,0.036201289066834196,0.0,0.17254060696061932,0.550818920135498,0.629807710647583
23,0.03615828175443692,0.03615828175443692,0.0,0.17495998908481236,0.5427693128585815,0.623170018196106
24,0.041909470061939964,0.041909470061939964,0.0,0.17803312846650554,0.5524221658706665,0.6258190274238586
25,0.037282908864384144,0.037282908864384144,0.0,0.18074604963509483,0.5410398840904236,0.6158715486526489
26,0.04672003093762676,0.04672003093762676,0.0,0.1865139178266511,0.5549159049987793,0.6150218844413757
27,0.04156485445711603,0.04156485445711603,0.0,0.19536089942878482,0.5383419990539551,0.6199320554733276
28,0.0429232828095713,0.0429232828095713,0.0,0.19117524093995336,0.5515791177749634,0.6205465197563171
29,0.035753228358071244,0.035753228358071244,0.0,0.20041770983829493,0.5434694290161133,0.6130259037017822
30,0.035581226644797966,0.035581226644797966,0.0,0.20037102064242018,0.5424668788909912,0.6140130758285522
31,0.03376520043179873,0.03376520043179873,0.0,0.20106913828529732,0.5484558939933777,0.6130067706108093
32,0.02824633526919086,0.02824633526919086,0.0,0.20185906552262534,0.5483622550964355,0.6169647574424744
33,0.029235968713567814,0.029235968713567814,0.0,0.20862617590217583,0.5497035980224609,0.6284101605415344
