epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.5031652330028736,0.5031652330028736,0.0,0.23494371665761132,0.4248242676258087,0.4918702244758606
2,0.35568454899980334,0.35568454899980334,0.0,0.2157222451925938,0.4573032855987549,0.5109356045722961
3,0.29692263717808504,0.29692263717808504,0.0,0.20143459368026412,0.45179396867752075,0.5222889184951782
4,0.25123148681266855,0.25123148681266855,0.0,0.1870227710488964,0.4791465103626251,0.5476229786872864
5,0.22026403931460514,0.22026403931460514,0.0,0.18149822087981873,0.47554659843444824,0.5452382564544678
6,0.18883019787370922,0.18883019787370922,0.0,0.17303196768656026,0.4918578267097473,0.5606858730316162
7,0.1722760059616305,0.1722760059616305,0.0,0.16883529266415948,0.501607358455658,0.5725646018981934
8,0.15171565999227618,0.15171565999227618,0.0,0.1601474419753739,0.5142448544502258,0.5852192640304565
9,0.13344343711819584,0.13344343711819584,0.0,0.1592953887393219,0.5227482914924622,0.594948947429657
10,0.11989968903779627,0.11989968903779627,0.0,0.15328784124088674,0.5281610488891602,0.600339949131012
11,0.11098026615156456,0.11098026615156456,0.0,0.1595384401475446,0.5329395532608032,0.5971130132675171
12,0.09857431617848977,0.09857431617848977,0.0,0.1560009424553836,0.5397130846977234,0.6099218726158142
13,0.09171630291213904,0.09171630291213904,0.0,0.15737451674865555,0.5361264944076538,0.6077702641487122
14,0.08355897120591123,0.08355897120591123,0.0,0.15231375670905511,0.5487785339355469,0.6239010691642761
15,0.078573765416814,0.078573765416814,0.0,0.1548487982108805,0.5487034916877747,0.615517258644104
16,0.07408111239096196,0.07408111239096196,0.0,0.16306158009302937,0.5509731769561768,0.620859682559967
17,0.06816203556367297,0.06816203556367297,0.0,0.16202757929068956,0.5426156520843506,0.6177015900611877
18,0.06149645306577671,0.06149645306577671,0.0,0.16480099141356433,0.5443333983421326,0.6221147179603577
19,0.05904085759599678,0.05904085759599678,0.0,0.16588464343113454,0.5487884283065796,0.6241670250892639
20,0.056047291139987444,0.056047291139987444,0.0,0.1715148065787705,0.5541351437568665,0.6281636953353882
21,0.05532819117685385,0.05532819117685385,0.0,0.17263403290399681,0.5548669695854187,0.6262309551239014
22,0.050651750075078154,0.050651750075078154,0.0,0.17972270161669163,0.544848620891571,0.6181575655937195
23,0.04866138969563064,0.04866138969563064,0.0,0.1792427512493414,0.5444856882095337,0.620650053024292
24,0.042421737864530816,0.042421737864530816,0.0,0.18056401915827616,0.5401553511619568,0.6219919323921204
25,0.04612691857492528,0.04612691857492528,0.0,0.18580983265767645,0.5403088331222534,0.6141552329063416
26,0.048243341458186206,0.048243341458186206,0.0,0.19640705353309929,0.5345409512519836,0.615471601486206
27,0.04391067462262393,0.04391067462262393,0.0,0.1954075203453989,0.5378240346908569,0.620303750038147
28,0.040558278940749995,0.040558278940749995,0.0,0.19392120439361565,0.5386805534362793,0.6198001503944397
29,0.03794428639994265,0.03794428639994265,0.0,0.1925195518800909,0.5423729419708252,0.6245003342628479
30,0.0349282479741343,0.0349282479741343,0.0,0.19546495824131457,0.5481910109519958,0.6240038275718689
31,0.030106109293801888,0.030106109293801888,0.0,0.20041510547220948,0.5495264530181885,0.6232941150665283
32,0.02924406433018286,0.02924406433018286,0.0,0.20357832877132498,0.5458633303642273,0.6188066601753235
33,0.03440675016301237,0.03440675016301237,0.0,0.2124068855401069,0.5403005480766296,0.6210464239120483
