threshold,supported_macro_f1,micro_f1
0.1,0.32837783302521584,0.37233870183738943
0.11,0.3361436368761816,0.3810860484544695
0.12,0.34166452739525666,0.3882841740205336
0.13,0.3479657205813808,0.39600677296458303
0.14,0.35286828718009894,0.4018320830929024
0.15,0.359180710396352,0.40888462531823044
0.16,0.3634025733973368,0.41466536174057067
0.17,0.3687312958596015,0.42065713299850477
0.18,0.3723373333632437,0.4250438853130486
0.19,0.37543313623649915,0.42928531768065364
0.2,0.37882103160938274,0.43388463089955626
0.21,0.3825441875283347,0.43895432347026714
0.22,0.3864196821924114,0.443472829481574
0.23,0.39017582650641464,0.4477006883155272
0.24,0.3924354035622776,0.45155487021331275
0.25,0.3966505085473567,0.4553904960472592
0.26,0.398898436896451,0.4584340792192377
0.27,0.40110489821931744,0.461805865050361
0.28,0.4040195998880435,0.46578555640759617
0.29,0.4062881553488049,0.4688099369805462
0.3,0.40762951526915336,0.47227489247560467
0.31,0.4084880161758346,0.4744351405716425
0.32,0.41003803586860527,0.47703731731542354
0.33,0.4125026999106955,0.4802181505047122
0.34,0.41463628449549395,0.4827452875785404
0.35,0.41687065057439227,0.48563204371371427
0.36,0.4179157264973258,0.4878553480809971
0.37,0.41911730281176224,0.4899035113896349
0.38,0.42062169316604997,0.4921423909223276
0.39,0.42214276047137644,0.4948024948024948
0.4,0.4244734062114819,0.49741463164900424
0.41,0.42589324428013037,0.5001808879011834
0.42,0.4274839242274509,0.5028720626631853
0.43,0.42853148575473554,0.5050910050118702
0.44,0.429102126637175,0.5065516139341643
0.45,0.42998905712740143,0.5084144308833808
0.46,0.43072143607408464,0.5100911458333334
0.47,0.42976229891580214,0.5108713511145189
0.48,0.43024359157202224,0.5120335614926033
0.49,0.430575844920283,0.5135420721873087
0.5,0.4318685136529441,0.5157162101481814
0.51,0.43239795177716533,0.5170383788067473
0.52,0.43242320653022975,0.518002057377986
0.53,0.4314254404913913,0.5187018068822649
0.54,0.4317369816360978,0.5195498317670263
0.55,0.43316943953931036,0.5218510501374832
0.56,0.43401985578020913,0.523848878394333
0.57,0.4331605079914882,0.5248421303467176
0.58,0.4324777353136726,0.5256895619253651
0.59,0.43300322078111114,0.5273818909576081
0.6,0.43143164236394016,0.5275465230166503
0.61,0.4325869848444068,0.5300401358443965
0.62,0.4335807897417404,0.5311896304605223
0.63,0.4322508285990383,0.5315468327357363
0.64,0.43238789451219484,0.5324188734362101
0.65,0.43084010212626883,0.5330004481147174
0.66,0.43063713868159803,0.5340733092410944
0.67,0.42860689598056184,0.5336025006512112
0.68,0.43020030207513926,0.535751840168244
0.69,0.42874940705027664,0.5359702681178656
0.7,0.42862420446288224,0.5371275527284901
0.71,0.4285064858001827,0.5384719405003381
0.72,0.42606808777151556,0.5378632828489561
0.73,0.4236018610121517,0.537126325940212
0.74,0.42157525328019185,0.5364971122399277
0.75,0.4196214921355761,0.5361911454673226
0.76,0.4180540205709227,0.5361877082299568
0.77,0.41742009381632467,0.5369031426730618
0.78,0.41513919531043536,0.5357917570498917
0.79,0.414496802140092,0.5358523597636589
0.8,0.412769882205245,0.5345234582472705
0.81,0.410489171585949,0.533353208615935
0.82,0.40674651767900344,0.5319485211108603
0.83,0.40237081337994063,0.5310407790626901
0.84,0.39886947973244097,0.5294388931591084
0.85,0.39657717883620275,0.5273887332710863
0.86,0.39190454528685675,0.5252477583765928
0.87,0.38786487716637574,0.523194643711143
0.88,0.38093210537780026,0.5186383116358049
0.89,0.37588230553902,0.5155519080837094
0.9,0.3684891342144635,0.5110573312192273
