threshold,supported_macro_f1,micro_f1
0.1,0.3069353559301751,0.34577631296123806
0.11,0.3145734474014163,0.35586392121754695
0.12,0.32239618635219147,0.36590275627129143
0.13,0.3315529201213023,0.37606152860118575
0.14,0.33670059274651387,0.38366540424831225
0.15,0.34268916321670617,0.3914771286040416
0.16,0.34802993083869666,0.39868089907142235
0.17,0.35369524031466143,0.40530674027246016
0.18,0.35932201451898343,0.4121609320953942
0.19,0.36468067921059844,0.41886372075751943
0.2,0.36994031678699835,0.42510428517254456
0.21,0.3736748868411905,0.4309210526315789
0.22,0.3771059959107602,0.4363779838232393
0.23,0.38135122758186013,0.44181142685008534
0.24,0.38372232681721463,0.4450555046338731
0.25,0.38679601515818385,0.44886128364389233
0.26,0.3900786481205052,0.45375144691150165
0.27,0.3923154003548506,0.45714896345372935
0.28,0.3979062735078465,0.4619724422263209
0.29,0.3998262262666232,0.4649422124380847
0.3,0.4022926624686117,0.46941742144694176
0.31,0.40468785390673967,0.473135343459533
0.32,0.40645618504301234,0.47666130144860897
0.33,0.41050927739060017,0.48059666705512183
0.34,0.4145079115427027,0.4849628493926171
0.35,0.4173174530419829,0.48871372268004304
0.36,0.4200066503594062,0.49254996971532405
0.37,0.42302261170177224,0.49546901787901054
0.38,0.4225505152245265,0.4975875293826549
0.39,0.425264753160949,0.5011264080100125
0.4,0.4266177684655841,0.5040506329113925
0.41,0.4288942523294508,0.5073595289901447
0.42,0.4311114031462961,0.5103680663556246
0.43,0.43163343675852456,0.5128876095773911
0.44,0.4317215563827519,0.5146864249801535
0.45,0.4343674813163468,0.5181319416566306
0.46,0.4355494068853836,0.5205294435440302
0.47,0.4368404290197356,0.523433242506812
0.48,0.43428124300680776,0.5240847784200385
0.49,0.4358575821616505,0.5268862025844101
0.5,0.438611740948301,0.5308988764044944
0.51,0.43712769584393113,0.5313872750460535
0.52,0.43854469240278965,0.5344581069488132
0.53,0.43883086308893016,0.5347964192896332
0.54,0.4371850866198006,0.5358655953250548
0.55,0.437044089777253,0.5372473816197079
0.56,0.437369794505479,0.5396305125148987
0.57,0.4376135621107536,0.5414847161572052
0.58,0.4342742263672315,0.5422235722964763
0.59,0.4368206841489783,0.5454824359564351
0.6,0.4353150010591503,0.5453703703703704
0.61,0.43510960815091665,0.5467918622848199
0.62,0.4353401060182008,0.5481575201644789
0.63,0.43520881689779317,0.5472573164880857
0.64,0.4341652859503648,0.549425659278434
0.65,0.4327351617626132,0.5514645720831288
0.66,0.4326230067621448,0.5525227460711332
0.67,0.4313009077835218,0.5544223374017724
0.68,0.43156648275375376,0.5567913717559825
0.69,0.427138480545882,0.5554231227651966
0.7,0.428457634360545,0.5575465196416264
0.71,0.4271460972625861,0.5576052906369648
0.72,0.4254733639059004,0.5579671784012705
0.73,0.4240272720728152,0.559373330959587
0.74,0.4206805032312024,0.5594103900772964
0.75,0.4214603558383383,0.5606088059431056
0.76,0.41755496582605833,0.5589311859443632
0.77,0.41550129568005095,0.5578558225508319
0.78,0.4110069978491693,0.5564304461942257
0.79,0.40233763568070086,0.5537001897533206
0.8,0.3976372078893412,0.5504798464491363
0.81,0.39548560326566556,0.5500677900445478
0.82,0.3940737132259177,0.549373040752351
0.83,0.38913817466297684,0.5475859328432346
0.84,0.3856265627707201,0.545272033728167
0.85,0.3761742387588189,0.5418196654426765
0.86,0.3738723112334635,0.5405850844664194
0.87,0.3662189836164296,0.5357068062827225
0.88,0.35981008454842356,0.5293494384403475
0.89,0.35106436867039,0.5248868778280543
0.9,0.3397751619706987,0.5136563876651983
