epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.6472244921269225,0.6472244921269225,0.0,0.23310895009816088,0.42898640036582947,0.48926252126693726
2,0.3748303032902619,0.3748303032902619,0.0,0.21347764822152945,0.44639578461647034,0.5162515044212341
3,0.28554065989007466,0.28554065989007466,0.0,0.1911870776374991,0.4646995961666107,0.539776086807251
4,0.2321532672685416,0.2321532672685416,0.0,0.18053327195049476,0.48566365242004395,0.5525791049003601
5,0.193065531666663,0.193065531666663,0.0,0.16749700858804836,0.48871833086013794,0.5660342574119568
6,0.16233507702730582,0.16233507702730582,0.0,0.15366670863348464,0.5081252455711365,0.5856171250343323
7,0.1386823868427928,0.1386823868427928,0.0,0.15058090873245183,0.514194130897522,0.5928853750228882
8,0.11840406272645172,0.11840406272645172,0.0,0.14377923279003677,0.5208442807197571,0.6039167046546936
9,0.10351676493883133,0.10351676493883133,0.0,0.14207832162476236,0.5252439379692078,0.6046268939971924
10,0.08847405921713483,0.08847405921713483,0.0,0.13826920049875854,0.5312495827674866,0.6138527989387512
11,0.0764440388244213,0.0764440388244213,0.0,0.13885332652558757,0.5391467809677124,0.619971513748169
12,0.06719507933341476,0.06719507933341476,0.0,0.1403756473914357,0.5328671932220459,0.61654132604599
13,0.05900742511824426,0.05900742511824426,0.0,0.1388014052281521,0.5373319387435913,0.620416522026062
14,0.052188616448233714,0.052188616448233714,0.0,0.14064236650481143,0.541685163974762,0.6263558268547058
15,0.047161217985084304,0.047161217985084304,0.0,0.1436273380558348,0.5401873588562012,0.6257086396217346
16,0.04192270904440178,0.04192270904440178,0.0,0.14329610540494467,0.5384414792060852,0.6243448257446289
17,0.03677772362431064,0.03677772362431064,0.0,0.1450963177814073,0.5339717864990234,0.6244258880615234
18,0.032447486461487623,0.032447486461487623,0.0,0.14629213636728738,0.5349026322364807,0.6219800710678101
19,0.028719381530053142,0.028719381530053142,0.0,0.14788220956486575,0.5323396921157837,0.6208547949790955
20,0.025348808591607992,0.025348808591607992,0.0,0.15051870348101457,0.5360412001609802,0.6223448514938354
21,0.02305314351858379,0.02305314351858379,0.0,0.15426585711372096,0.535101056098938,0.6234177350997925
22,0.021017416983503595,0.021017416983503595,0.0,0.15522831547572724,0.5328379273414612,0.6217200756072998
23,0.01884338942449377,0.01884338942449377,0.0,0.15494563649159465,0.5352338552474976,0.6248139142990112
24,0.017378095711292715,0.017378095711292715,0.0,0.15835574784310366,0.5350327491760254,0.620466947555542
25,0.015567888718770389,0.015567888718770389,0.0,0.16049037537492467,0.5368075370788574,0.6243987083435059
26,0.014642798387805968,0.014642798387805968,0.0,0.16322262729634207,0.5369720458984375,0.62489253282547
