threshold,supported_macro_f1,micro_f1
0.1,0.08969478780111073,0.11582059703293766
0.11,0.09948345472638895,0.1290085133996455
0.12,0.10902124742355726,0.14177046071628668
0.13,0.11873477900291597,0.15430534170318608
0.14,0.1286561299673032,0.16670754534305815
0.15,0.1378895486303436,0.17829792576266934
0.16,0.14673418319532747,0.18945037848188373
0.17,0.15577005734969368,0.20069403355028542
0.18,0.1647930751228242,0.2116231238632694
0.19,0.17401384090067892,0.22271017440290852
0.2,0.18172294520467372,0.2321587656614288
0.21,0.1902398824731606,0.24259362772498602
0.22,0.19796812705710573,0.252016678190542
0.23,0.20561745586672706,0.26104830421377184
0.24,0.21180457775397618,0.2690846208104849
0.25,0.21926551836736466,0.2779055159172257
0.26,0.225693554755572,0.2853488143264784
0.27,0.23173764695239504,0.29306829765545356
0.28,0.2376245613443953,0.30068325111456984
0.29,0.24352353758815365,0.3079519777856424
0.3,0.24909403013136078,0.31548456043647
0.31,0.25505521070603904,0.3230461618708163
0.32,0.26058612632702655,0.3296500372300819
0.33,0.2662192289948377,0.33591620471042233
0.34,0.27123254401133656,0.34219123005402685
0.35,0.27628054246420464,0.3481846589993879
0.36,0.2803284715074283,0.3540308974825499
0.37,0.28444903554085305,0.35980595040200836
0.38,0.28964714077602877,0.36637556104519675
0.39,0.2930670107530006,0.3727979459382355
0.4,0.29811722939048957,0.3797394445863592
0.41,0.30179571167438574,0.3846527077968126
0.42,0.3063498754152422,0.3900190476190476
0.43,0.3105210632946137,0.39544376627920536
0.44,0.31389186254129964,0.40096867680336656
0.45,0.3179528997120812,0.4061069938849066
0.46,0.3202712320288101,0.409983498349835
0.47,0.32272026177734003,0.41413843888070695
0.48,0.3266276621374488,0.4193589908611147
0.49,0.3297805276044749,0.42410714285714285
0.5,0.3323457546276029,0.42839941131873527
0.51,0.3343803133543091,0.4325575064652239
0.52,0.33620170462828963,0.43649621561750046
0.53,0.3385756337567808,0.44129117135742146
0.54,0.3404883677497376,0.44478425001194627
0.55,0.3413443506142907,0.4477495868571984
0.56,0.34229355316336785,0.451025957972806
0.57,0.3439737667015812,0.4549244136407011
0.58,0.3458157729387964,0.45881211378377
0.59,0.3479129679545295,0.4628219078708742
0.6,0.34957475903474844,0.46679995790802903
0.61,0.34976876070471336,0.469331053643941
0.62,0.34963654495635155,0.47148659626320066
0.63,0.3488197903374258,0.473883671115505
0.64,0.3503777818356175,0.4766897167075619
0.65,0.3518041749924699,0.4789530338224463
0.66,0.3505915440141995,0.48090637221072
0.67,0.34930572393673814,0.4824807288016818
0.68,0.3496069771481918,0.48503135723583
0.69,0.35094747072903903,0.4877492193129954
0.7,0.34984363257861517,0.48746653687028474
0.71,0.34910306441612643,0.48949839387200395
0.72,0.3478668071556107,0.49085213032581454
0.73,0.3456533486504868,0.4912124299541518
0.74,0.34323135463900417,0.49135706914344685
0.75,0.3418364398086033,0.4931255728689276
0.76,0.3388557682768745,0.4936532199109457
0.77,0.3365631266958403,0.49310089520091543
0.78,0.3337655227783736,0.4918704741084848
0.79,0.3296234459490175,0.4895891171571349
0.8,0.3263927124747895,0.4897125140924464
0.81,0.3232164055958612,0.48982516480366867
0.82,0.3176605041535136,0.4874390155100852
0.83,0.31308771893002935,0.48664249241471175
0.84,0.3086728318592176,0.4856134024491022
0.85,0.3037313589296869,0.48184868822452714
0.86,0.2966881721466606,0.4787200994097546
0.87,0.2924234470925438,0.47665030869083425
0.88,0.2874479858201393,0.4736460931841957
0.89,0.2831604175614408,0.4698469846984699
0.9,0.2753809598739688,0.46334555148283907
