epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.7554362154193929,0.7554362154193929,0.0,0.6793540433750261,0.058777060359716415,0.060573603957891464
2,0.6866019129364467,0.6866019129364467,0.0,0.6367221055276464,0.0705069974064827,0.07742848247289658
3,0.6435700985700278,0.6435700985700278,0.0,0.6038408725966992,0.08203285932540894,0.09520614892244339
4,0.6044905801913488,0.6044905801913488,0.0,0.5592084148385148,0.10188057273626328,0.12532369792461395
5,0.5705582307754545,0.5705582307754545,0.0,0.5290358442609809,0.11969775706529617,0.14928840100765228
6,0.5393578235783107,0.5393578235783107,0.0,0.4977525284216089,0.14000098407268524,0.17632392048835754
7,0.5105421702072309,0.5105421702072309,0.0,0.4532787109443167,0.1607203185558319,0.20686812698841095
8,0.4842956897203844,0.4842956897203844,0.0,0.45171016707494244,0.16322436928749084,0.2089482843875885
9,0.45974040396970445,0.45974040396970445,0.0,0.42159256733414113,0.18428504467010498,0.23468729853630066
10,0.43788543113770173,0.43788543113770173,0.0,0.40825062216152014,0.19201752543449402,0.24336712062358856
11,0.41627969925850433,0.41627969925850433,0.0,0.3765663139516875,0.20761676132678986,0.2634899914264679
12,0.3964365494782751,0.3964365494782751,0.0,0.37328399014875707,0.20927834510803223,0.26660165190696716
13,0.3784656995340049,0.3784656995340049,0.0,0.341814280628043,0.23012976348400116,0.2909708619117737
14,0.3619075003242963,0.3619075003242963,0.0,0.3444342319648825,0.22691723704338074,0.284722238779068
15,0.3462828861578875,0.3462828861578875,0.0,0.32223133096211654,0.2413170337677002,0.30349141359329224
16,0.3314279664170953,0.3314279664170953,0.0,0.30222741424845995,0.2523778975009918,0.31991979479789734
17,0.3172301397663726,0.3172301397663726,0.0,0.2900017870016709,0.25966203212738037,0.325242280960083
18,0.3044016343800021,0.3044016343800021,0.0,0.28130893560822545,0.2594403624534607,0.33249011635780334
19,0.29251362378507556,0.29251362378507556,0.0,0.2674347780177867,0.2671835124492645,0.33824416995048523
20,0.28113567088603847,0.28113567088603847,0.0,0.2597725431129917,0.2731705904006958,0.34524473547935486
21,0.27067896392872937,0.27067896392872937,0.0,0.25280835254056216,0.27601054310798645,0.34889358282089233
22,0.26040461870035586,0.26040461870035586,0.0,0.24425271308640104,0.27318379282951355,0.3449978232383728
23,0.25091693408216753,0.25091693408216753,0.0,0.23157796150110593,0.28151172399520874,0.3582295775413513
24,0.24208344426441009,0.24208344426441009,0.0,0.2259382619382482,0.288420170545578,0.36305752396583557
25,0.23371151401898085,0.23371151401898085,0.0,0.21536804608221613,0.2911872863769531,0.3682605028152466
26,0.22572696077654525,0.22572696077654525,0.0,0.20947014088239913,0.2938990890979767,0.3717666566371918
27,0.21815220026105855,0.21815220026105855,0.0,0.20090124036252924,0.2952975034713745,0.3774511516094208
28,0.21114160935330867,0.21114160935330867,0.0,0.19480307330203825,0.2960006892681122,0.3784213662147522
29,0.20434715359134709,0.20434715359134709,0.0,0.1900118229093955,0.30056488513946533,0.38014620542526245
30,0.19789123630216968,0.19789123630216968,0.0,0.1845938075841946,0.3050994575023651,0.387557715177536
31,0.19201535624085528,0.19201535624085528,0.0,0.17776700916793547,0.3055446743965149,0.38863056898117065
32,0.1861958717701666,0.1861958717701666,0.0,0.17434017315067993,0.306919127702713,0.3915044665336609
33,0.1805064042663982,0.1805064042663982,0.0,0.16889634804071268,0.3068605363368988,0.3915519714355469
34,0.17541591492489325,0.17541591492489325,0.0,0.16447957172151487,0.30946603417396545,0.3928977847099304
35,0.17051093962940628,0.17051093962940628,0.0,0.15949655352034217,0.31495362520217896,0.39892202615737915
36,0.1655351490252385,0.1655351490252385,0.0,0.1554287584670409,0.3094036877155304,0.3991684019565582
37,0.16112037078668728,0.16112037078668728,0.0,0.15060804027028546,0.3162362575531006,0.40288791060447693
38,0.1568198596297282,0.1568198596297282,0.0,0.1478849030499616,0.31281477212905884,0.40351366996765137
39,0.1526092866796556,0.1526092866796556,0.0,0.14376376209421463,0.31588929891586304,0.4049330949783325
40,0.1485468937191252,0.1485468937191252,0.0,0.13970694961984548,0.3193715810775757,0.4079058766365051
41,0.14453949358129473,0.14453949358129473,0.0,0.13685569821764731,0.326294481754303,0.4136738181114197
42,0.14089762557392152,0.14089762557392152,0.0,0.1338487556156093,0.31702855229377747,0.4104170501232147
43,0.1373121514739166,0.1373121514739166,0.0,0.13115573165703964,0.32388216257095337,0.41289249062538147
44,0.13397253857424463,0.13397253857424463,0.0,0.12737242834338025,0.320679247379303,0.414108008146286
45,0.13060130405813622,0.13060130405813622,0.0,0.12648931319830423,0.3237459361553192,0.4143212139606476
46,0.12765082828677565,0.12765082828677565,0.0,0.12357941845450907,0.3217727243900299,0.4146658480167389
47,0.12467161841682006,0.12467161841682006,0.0,0.11985577119057461,0.32599329948425293,0.4181098937988281
48,0.12175987615717887,0.12175987615717887,0.0,0.11894962620205941,0.32549774646759033,0.4165046513080597
49,0.11885098809357814,0.11885098809357814,0.0,0.11677248990853606,0.3256409168243408,0.41781991720199585
50,0.11610689513790354,0.11610689513790354,0.0,0.11480549609013714,0.3225841224193573,0.41742271184921265
51,0.11368116353346247,0.11368116353346247,0.0,0.11166012774761305,0.3237662613391876,0.4198966920375824
52,0.11115729785501742,0.11115729785501742,0.0,0.10898350352567283,0.33028942346572876,0.4241921901702881
53,0.10868004533934986,0.10868004533934986,0.0,0.10692794141565706,0.33234572410583496,0.4283994138240814
54,0.10631860879163131,0.10631860879163131,0.0,0.10550025003708292,0.329693078994751,0.42550384998321533
55,0.10413559038296745,0.10413559038296745,0.0,0.10378821305218112,0.32928115129470825,0.4263359010219574
56,0.10186986859235608,0.10186986859235608,0.0,0.10346691552843443,0.32347723841667175,0.42160508036613464
57,0.09979020530604636,0.09979020530604636,0.0,0.10060777825282703,0.32925018668174744,0.4293042719364166
58,0.09774522155034866,0.09774522155034866,0.0,0.09915010952074135,0.3270465135574341,0.4278295040130615
59,0.09592170548030422,0.09592170548030422,0.0,0.09758871723682574,0.3242171108722687,0.4265620708465576
60,0.09394911284913722,0.09394911284913722,0.0,0.09663984252639977,0.32817837595939636,0.4300938844680786
61,0.09222740788432572,0.09222740788432572,0.0,0.0951788103848417,0.3276430070400238,0.4291505217552185
62,0.09035661621486177,0.09035661621486177,0.0,0.09355794120297557,0.32791411876678467,0.42976564168930054
63,0.08856295253229683,0.08856295253229683,0.0,0.0926644861673187,0.3289734423160553,0.4319334626197815
64,0.08684298116705556,0.08684298116705556,0.0,0.09060387713240459,0.33136996626853943,0.4336758553981781
65,0.08525588252789355,0.08525588252789355,0.0,0.08991489519574332,0.32919761538505554,0.4335865080356598
