threshold,supported_macro_f1,micro_f1
0.1,0.32683466275938794,0.37138341450827334
0.11,0.33339994492948377,0.37914281911353653
0.12,0.33928079911138126,0.3861889962774495
0.13,0.34529213323953367,0.3925148653375306
0.14,0.3511225657884671,0.3992840522641847
0.15,0.355500758802265,0.40572495332918485
0.16,0.3613332755553785,0.41164613661814103
0.17,0.3648987862123785,0.41660337232264927
0.18,0.3700919359003254,0.42225922627115364
0.19,0.37376404200295965,0.4275128104059913
0.2,0.37714288863749273,0.4320730535084909
0.21,0.38011524815408915,0.4366805114422999
0.22,0.38257818017910566,0.44082375320486317
0.23,0.38586785002862667,0.44520921643513656
0.24,0.3895912145182012,0.4494525625186384
0.25,0.39398572458085757,0.45441601587780983
0.26,0.396253652949481,0.4574351799221722
0.27,0.39906357345030086,0.4612727514281919
0.28,0.40111889070131207,0.46422964790311727
0.29,0.40408051266928197,0.467513611615245
0.3,0.40592056815904837,0.4703829552759666
0.31,0.4082307241085614,0.4733788237478531
0.32,0.4102122575036252,0.4761547127300038
0.33,0.411811648255227,0.47898161782168813
0.34,0.41291120628467454,0.4814388489208632
0.35,0.4138478947706219,0.4832266821795619
0.36,0.4146864802608419,0.4855366844501003
0.37,0.41726575072605515,0.48828472565496783
0.38,0.419554184617068,0.49108614232209735
0.39,0.42033608375035875,0.49312446481640065
0.4,0.42144633965687217,0.49570302568014246
0.41,0.4240345431977517,0.49879158739137136
0.42,0.4259064780875618,0.5013493875856342
0.43,0.42719884578985023,0.5033258262190331
0.44,0.42782739633635036,0.5052798310454066
0.45,0.4283505922794828,0.5069252077562326
0.46,0.4291917205365603,0.5086692790810027
0.47,0.4299305334828022,0.5101543460601138
0.48,0.43078016189260876,0.5117447831312139
0.49,0.4308673755878269,0.5131571688641254
0.5,0.4314661454824074,0.5145242070116861
0.51,0.4328757681637899,0.5167555430816727
0.52,0.4333533694487532,0.5182039522110865
0.53,0.43402825164688374,0.5197236969800764
0.54,0.43457043993047695,0.5210741187970789
0.55,0.4337358026071801,0.5221874637933033
0.56,0.4345636803356835,0.5240179770034435
0.57,0.435849467254384,0.5259931627961806
0.58,0.43622438252540224,0.5271225714455469
0.59,0.43676155280122675,0.5285234899328859
0.6,0.4376517658875939,0.5306961833907942
0.61,0.4372131607259659,0.5315375708452679
0.62,0.4369638645548414,0.5323829421162591
0.63,0.4351523128781477,0.5326645612731439
0.64,0.434823042830077,0.5329173166926677
0.65,0.43530892060312665,0.5342983008181246
0.66,0.43349243070329846,0.534433513170422
0.67,0.43338659038018157,0.5351140647964726
0.68,0.43126328369941874,0.5347517730496453
0.69,0.42947707386268386,0.534901858832705
0.7,0.42853619833973045,0.5349691641516862
0.71,0.4276917380266606,0.535640872621179
0.72,0.4269240224756279,0.5364841344222787
0.73,0.42701410713998866,0.537978529471339
0.74,0.4252093403233502,0.5381312615007156
0.75,0.42300347244255376,0.5376684080285951
0.76,0.4205458908532346,0.5379176486898654
0.77,0.4187283697683463,0.5376961883408072
0.78,0.4175710159452018,0.5372415746247521
0.79,0.41402071471276247,0.536676217765043
0.8,0.4119074182868692,0.5359959481947761
0.81,0.4082439641090802,0.5345143108118001
0.82,0.4068954723256932,0.5338267949666914
0.83,0.40561230682481997,0.5346608773768529
0.84,0.40257947469088756,0.5324449155750738
0.85,0.3992051363568772,0.5310344827586208
0.86,0.3941347045757506,0.528014899891355
0.87,0.38889969577291783,0.5251968503937008
0.88,0.38583080782697177,0.5223844864735455
0.89,0.37963457161231096,0.5182009383594888
0.9,0.37083730771982226,0.5118077840862338
