threshold,supported_macro_f1,micro_f1
0.1,0.3253840566896051,0.3672772136281674
0.11,0.33209164215357917,0.37541213723761957
0.12,0.33796011007241705,0.382372654155496
0.13,0.3441251703555776,0.38900140743537814
0.14,0.349874000330169,0.39553025511279777
0.15,0.354048738603054,0.40146562253035417
0.16,0.3600040076925047,0.4078253223915593
0.17,0.3635133241185219,0.41255170871687846
0.18,0.36880360739423557,0.41850036103827004
0.19,0.3724029620813115,0.4237196348444995
0.2,0.37580064306361616,0.42845905765751596
0.21,0.37874447593768096,0.4331546523721898
0.22,0.38111732604747345,0.43695431472081225
0.23,0.38452933326528377,0.44167834473662515
0.24,0.3883060204257985,0.44615448956547205
0.25,0.3926684817033896,0.4510883374269501
0.26,0.3950205385252197,0.4543542641315077
0.27,0.3978780332957322,0.4582282882726246
0.28,0.39997148906676033,0.46126760563380276
0.29,0.40286531409301485,0.4645115326387033
0.3,0.4046808015601686,0.46720129753108675
0.31,0.4070334712390264,0.4702988338192419
0.32,0.40919091712898037,0.47343929970052984
0.33,0.41077276078314584,0.47617715617715617
0.34,0.4118288173287449,0.4786332831325302
0.35,0.41286122399746,0.48087535680304466
0.36,0.4136721627802575,0.48315956373420454
0.37,0.416319953064068,0.48632130384167643
0.38,0.4187575569363382,0.48921991375931
0.39,0.41959164685577205,0.49145003459523573
0.4,0.42071018900676077,0.4940143655227454
0.41,0.42349366808826744,0.4977037597779459
0.42,0.4254733776801969,0.5005856291694251
0.43,0.4268251274477943,0.5026484957572641
0.44,0.4274393479706403,0.5044344173020071
0.45,0.42800555397741974,0.5061754239062173
0.46,0.4288928622310218,0.5080185693184216
0.47,0.42966440506317555,0.5096619643332446
0.48,0.43056897475047884,0.5112555740611401
0.49,0.4306624242729907,0.5126424308193163
0.5,0.43140911865999554,0.5147018562120133
0.51,0.43278404758389694,0.5170699370235333
0.52,0.43338674783267156,0.5189104884977441
0.53,0.4340648636890393,0.5207386204187012
0.54,0.43472801495576835,0.5223534731249646
0.55,0.4337979233792145,0.5234570712821681
0.56,0.434611107783198,0.5253556677374943
0.57,0.43588349646769764,0.5275285127076941
0.58,0.43621806878823527,0.5285705947586529
0.59,0.4369222096065825,0.5305617712872452
0.6,0.4378086815718709,0.5328974739970282
0.61,0.4375004184577073,0.5339718647111643
0.62,0.4375386332273364,0.5351840675920339
0.63,0.435684754165391,0.5353928484553636
0.64,0.4353320107704726,0.5357930865408188
0.65,0.43577573515245926,0.5373392680514342
0.66,0.4339991308996396,0.537847611921686
0.67,0.433769827470807,0.5384374019454032
0.68,0.43171061953379797,0.5388122071672787
0.69,0.4298357015275317,0.5384811742182515
0.7,0.42899517445513285,0.5388727858293075
0.71,0.42829532963873046,0.5397238864287575
0.72,0.42773809318838824,0.5411161506606192
0.73,0.428024061688585,0.5432851650536921
0.74,0.42619772020266333,0.5433618843683083
0.75,0.423869939881919,0.5429882575246322
0.76,0.4213460946956782,0.5429174324416308
0.77,0.41957354173807176,0.5433780529755761
0.78,0.4183610940029787,0.5427100723427936
0.79,0.4149177039790055,0.5422034494896164
0.8,0.41273594577130157,0.5412250124493135
0.81,0.40896260043997334,0.5394083351328007
0.82,0.4077924393507175,0.5391899766899767
0.83,0.40648686085502816,0.5401341490381071
0.84,0.40354261268464403,0.5388801908596138
0.85,0.4001647021873765,0.5376717499622528
0.86,0.3953296483858106,0.5349139579349904
0.87,0.3901217879088698,0.5324020178502135
0.88,0.3868779335440838,0.5295783511642542
0.89,0.3808576475113406,0.5261226768764456
0.9,0.37220519595278195,0.5209634255129348
