threshold,supported_macro_f1,micro_f1
0.1,0.11612327420767608,0.14195462286436303
0.11,0.1279695746631487,0.156455088647272
0.12,0.13968192078920824,0.1706115064202098
0.13,0.15124465496355063,0.18435284929044046
0.14,0.16233861598667118,0.1974061563953859
0.15,0.173032367631524,0.20966502109632565
0.16,0.18329795665480828,0.2213325083259022
0.17,0.193832953423068,0.2332211519863835
0.18,0.20434521949827664,0.24478601690579016
0.19,0.21397594091557207,0.2556031605916421
0.2,0.2232915657167662,0.26601919819311126
0.21,0.23227542475785304,0.275953252272459
0.22,0.24057195245876706,0.2854187701627798
0.23,0.2487277064067892,0.29444045543132624
0.24,0.25688304177639104,0.30371317457780617
0.25,0.2651836988666788,0.3128090384243529
0.26,0.2734687602994919,0.3212509290492253
0.27,0.280494297204201,0.3293158454448777
0.28,0.28722153099384035,0.3373853700149286
0.29,0.29429757307084115,0.3450051816725811
0.3,0.3013390263643998,0.352823297456285
0.31,0.306633494965756,0.35947734149017524
0.32,0.3119346330581993,0.3661077149004474
0.33,0.317179342984898,0.372724726967236
0.34,0.3221582961784084,0.37847919655667145
0.35,0.32748908203754784,0.3849433906778415
0.36,0.33301267197386136,0.3913876676812084
0.37,0.33811971042632083,0.39741717272657395
0.38,0.3429112923074403,0.4039134022238811
0.39,0.34871233696126513,0.410157505625201
0.4,0.3521196726816956,0.41491019437382104
0.41,0.35724064044756276,0.41949382974273164
0.42,0.3621043249060857,0.42518878791757325
0.43,0.36584855640629393,0.42983906046107
0.44,0.36905634783387287,0.4347941684760934
0.45,0.3721754955815676,0.4393700076718264
0.46,0.3748059889223301,0.4436784778712258
0.47,0.37803616040988386,0.44753937467869326
0.48,0.38040616811284805,0.45191667459336066
0.49,0.3835913979422914,0.4553804505462632
0.5,0.38662667880081686,0.45949796138920274
0.51,0.3889590925917803,0.46226038338658143
0.52,0.3904052965380193,0.46614556897776876
0.53,0.3919920833144876,0.47050322580645165
0.54,0.3934181206472318,0.472940437558882
0.55,0.3953691611946046,0.47599851482522676
0.56,0.3968942519727018,0.4787474443129237
0.57,0.3979063926648922,0.4812268063741541
0.58,0.3990742700180278,0.48379245491757933
0.59,0.39917753575248205,0.4860169254049207
0.6,0.40082961323845867,0.48887624466571833
0.61,0.3992290197307685,0.4906531271636279
0.62,0.4001242136862756,0.49316995954739984
0.63,0.40043516760130593,0.49577531833868843
0.64,0.4010233998104249,0.4982494265362791
0.65,0.4006781626110025,0.4999082624915908
0.66,0.4002921024045495,0.501147144540212
0.67,0.3997574227924149,0.5025802391441156
0.68,0.4004298285332218,0.5046836168992545
0.69,0.4000272626483124,0.5060802069857697
0.7,0.39792521547239196,0.5060588196764263
0.71,0.3958889604029615,0.5058066228681399
0.72,0.3939520090889885,0.5064873949579832
0.73,0.3913930682161547,0.5072552626200695
0.74,0.39018178370591505,0.5080745341614907
0.75,0.3861617525496573,0.50731024833858
0.76,0.386126828207668,0.5085418586517332
0.77,0.38563875994899166,0.5095532251113345
0.78,0.38150007115773543,0.5086646279306831
0.79,0.3785537143739634,0.5088521687813514
0.8,0.37338330050154706,0.5086497416310941
0.81,0.3665864368544067,0.5058957778623051
0.82,0.3650710021027987,0.5053655523816877
0.83,0.3617012824643415,0.5025464232547208
0.84,0.359866295389021,0.5021040095275903
0.85,0.35417099520776024,0.49806389157792835
0.86,0.3502152346428954,0.494960255674834
0.87,0.3458782175324419,0.4919643600632859
0.88,0.33845284355990307,0.48782138024357236
0.89,0.3321313660884507,0.48136993374064196
0.9,0.32439843695348575,0.4752648629717187
