threshold,supported_macro_f1,micro_f1
0.1,0.10395588722524614,0.12719516394383443
0.11,0.11607319588549299,0.14052957505872304
0.12,0.12801158056171283,0.15351938167443507
0.13,0.139912441450854,0.16635663721386865
0.14,0.15147751121700473,0.17900524588324404
0.15,0.16260317993604376,0.19097206501562006
0.16,0.17319249146348367,0.20224175469720185
0.17,0.18410967194998923,0.2139638865004299
0.18,0.19492871630600955,0.22538760751657258
0.19,0.20482651700660956,0.23592410671289607
0.2,0.21447570803450203,0.24625988242448812
0.21,0.2237717619930629,0.25621837663165953
0.22,0.23243354226271784,0.26596406972607617
0.23,0.24091732175906172,0.2751172836638952
0.24,0.2492688774704523,0.28431111648723845
0.25,0.25778840540816134,0.29344736511130676
0.26,0.2663547050692307,0.30221874184286085
0.27,0.27363727505710955,0.3107106131947827
0.28,0.2804974525224207,0.3187627597393517
0.29,0.28785817454635754,0.3270058651873681
0.3,0.2950787476293045,0.3351505943337206
0.31,0.3006372436923195,0.3425410969426947
0.32,0.3061525120782018,0.34964106132000883
0.33,0.31157811574335925,0.35665562268563633
0.34,0.31668978959219607,0.36265421807269094
0.35,0.32224214964708386,0.36959945224238266
0.36,0.32777286555805635,0.37566156110896914
0.37,0.33312054405558017,0.382440636562848
0.38,0.337929322462835,0.38869076068973124
0.39,0.34386369553912655,0.39529801823524974
0.4,0.3474352039334557,0.4006775485063136
0.41,0.3528228064224119,0.4061161117880586
0.42,0.3579486241505097,0.4125492086446534
0.43,0.3617401655047041,0.4171794240708836
0.44,0.3650814696061624,0.42242208742940807
0.45,0.36829968516250167,0.42723745363066556
0.46,0.37108535961966116,0.4319624380488654
0.47,0.37463141644252573,0.43703802062585756
0.48,0.37707832729340707,0.4417493237150586
0.49,0.380408866397902,0.44567810607450903
0.5,0.383541966930952,0.45019139202688824
0.51,0.3859801562956094,0.45381984036488027
0.52,0.38753877167064477,0.4579466357308585
0.53,0.3891874336401442,0.46252339210085686
0.54,0.3907008534953585,0.46549052926183215
0.55,0.3928120921892281,0.46918085969180856
0.56,0.3944176773940418,0.4723680148193888
0.57,0.3955670361299546,0.47522993311036793
0.58,0.3969131018010355,0.47847295864262995
0.59,0.39708355157725467,0.48074440619621345
0.6,0.3987400817716244,0.48398381983163885
0.61,0.39741250830605096,0.4864894856572158
0.62,0.3984492761620037,0.4892824909747292
0.63,0.3988898292923372,0.492233621826102
0.64,0.39952714390547384,0.49455857533608805
0.65,0.3991596278362734,0.4961359211845908
0.66,0.39889970731195845,0.4980852082336047
0.67,0.39847826132459896,0.5000607902735562
0.68,0.3993355101541359,0.5028980145517327
0.69,0.3990183610318646,0.5046951295855766
0.7,0.3971578005065913,0.5058360822126363
0.71,0.39530147346823563,0.5068175971186005
0.72,0.3934391792563455,0.507661211449436
0.73,0.3909725752709621,0.5088624338624339
0.74,0.38977988633975524,0.5100932197706392
0.75,0.38553829872262113,0.5088733256272524
0.76,0.38558940225358845,0.5102040816326531
0.77,0.3849575406489464,0.510974416328813
0.78,0.3808941491930514,0.5101765832210482
0.79,0.3781212367091538,0.510742257670475
0.8,0.37298530062144386,0.5108029197080292
0.81,0.36638819207004614,0.5083036773428232
0.82,0.36493397501055713,0.5077571923482453
0.83,0.3618219613765899,0.5057365764111977
0.84,0.36016049114568377,0.5064703603254552
0.85,0.35446065449689723,0.5024809010002362
0.86,0.350592597882495,0.4995192307692308
0.87,0.3464475398976828,0.4979645008956196
0.88,0.3389547027395622,0.49357965371551654
0.89,0.3326771522949241,0.48746729681829687
0.9,0.3250211521605234,0.48208301108533125
