epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.7484148150481337,0.7484148150481337,0.0,0.6638718688609144,0.07102828472852707,0.07284480333328247
2,0.6772299844301064,0.6772299844301064,0.0,0.6142154902031043,0.08947599679231644,0.09855606406927109
3,0.6303401593713129,0.6303401593713129,0.0,0.5801648693747239,0.10300964117050171,0.11825192719697952
4,0.5896522157990922,0.5896522157990922,0.0,0.5327934201412631,0.1376006007194519,0.16484025120735168
5,0.5518760114367118,0.5518760114367118,0.0,0.5084840148731881,0.14720198512077332,0.17805860936641693
6,0.5187020662985931,0.5187020662985931,0.0,0.4717487080388983,0.17836935818195343,0.2136809229850769
7,0.4877878915471205,0.4877878915471205,0.0,0.44090862965584304,0.20012009143829346,0.2422659993171692
8,0.4606801498932988,0.4606801498932988,0.0,0.41941785874777776,0.2128138244152069,0.2557981610298157
9,0.435879931656205,0.435879931656205,0.0,0.3952381180341514,0.22850710153579712,0.27371853590011597
10,0.4115936799584626,0.4115936799584626,0.0,0.3742374158608329,0.2548654079437256,0.30172213912010193
11,0.3901417104961773,0.3901417104961773,0.0,0.35122709081474457,0.26568952202796936,0.31475839018821716
12,0.3705073459795126,0.3705073459795126,0.0,0.3346636073899468,0.27665796875953674,0.3253880739212036
13,0.351728217772513,0.351728217772513,0.0,0.31618429781353224,0.29117944836616516,0.3433724045753479
14,0.33499979426397647,0.33499979426397647,0.0,0.30143828624673896,0.3046833276748657,0.35919851064682007
15,0.3190474089620863,0.3190474089620863,0.0,0.28693482711447527,0.31403031945228577,0.3690321743488312
16,0.30471553523719036,0.30471553523719036,0.0,0.27376199679633423,0.31902238726615906,0.3736628592014313
17,0.29088649403126493,0.29088649403126493,0.0,0.2636539765248601,0.3248331546783447,0.3780905306339264
18,0.27841938377067654,0.27841938377067654,0.0,0.25030872224344375,0.33414754271507263,0.3908851444721222
19,0.26661123047277785,0.26661123047277785,0.0,0.2394372199812688,0.335176020860672,0.3948691487312317
20,0.2556947724144596,0.2556947724144596,0.0,0.23026795433917469,0.3396861255168915,0.39858803153038025
21,0.24547470136716362,0.24547470136716362,0.0,0.2201692628889567,0.34579840302467346,0.40569478273391724
22,0.23601827531330752,0.23601827531330752,0.0,0.21107398678789896,0.35094934701919556,0.4108603000640869
23,0.22695378671443575,0.22695378671443575,0.0,0.2049168399431095,0.34857502579689026,0.41388368606567383
24,0.2185661388172286,0.2185661388172286,0.0,0.1962274841641179,0.36067312955856323,0.4201830327510834
25,0.21068193971516236,0.21068193971516236,0.0,0.19184130375521372,0.3603018820285797,0.4206133484840393
26,0.20325244451097713,0.20325244451097713,0.0,0.18259772754393186,0.3629920780658722,0.42748475074768066
