epoch,train_loss,train_bce,train_hierarchy_penalty,validation_loss,validation_macro_f1_at_0_5,validation_micro_f1_at_0_5
1,0.5693711076897308,0.5693711076897308,0.0,0.2626585512068499,0.4330792725086212,0.47280997037887573
2,0.330190117027157,0.330190117027157,0.0,0.22255620109777563,0.47620752453804016,0.5164029002189636
3,0.2619751913367819,0.2619751913367819,0.0,0.19861740509115303,0.4912302494049072,0.5327422618865967
4,0.213877322199853,0.213877322199853,0.0,0.1764335424445979,0.5203146934509277,0.5682608485221863
5,0.17676484225478223,0.17676484225478223,0.0,0.1680400485522732,0.5224693417549133,0.5739404559135437
6,0.15004524457395807,0.15004524457395807,0.0,0.1598159906871896,0.5375173687934875,0.5893491506576538
7,0.12870962146988799,0.12870962146988799,0.0,0.1558799704181792,0.5437770485877991,0.5961446166038513
8,0.11250804955992086,0.11250804955992086,0.0,0.1468513658756041,0.5539455413818359,0.6099796295166016
9,0.09698581167600533,0.09698581167600533,0.0,0.1434849225102338,0.5454891324043274,0.6084210276603699
10,0.08394650720413442,0.08394650720413442,0.0,0.13976557767743972,0.5690515637397766,0.6289752721786499
11,0.07365035417671492,0.07365035417671492,0.0,0.14151197803047613,0.5678564310073853,0.6284924149513245
12,0.06491387563635409,0.06491387563635409,0.0,0.14547257634897254,0.5674461722373962,0.6263797283172607
13,0.05832792088366998,0.05832792088366998,0.0,0.14407611559315073,0.5771071910858154,0.6327841281890869
14,0.05277060023721948,0.05277060023721948,0.0,0.15626920584424525,0.576276957988739,0.6268146634101868
15,0.05149242223358625,0.05149242223358625,0.0,0.14998319207071936,0.5762889981269836,0.6313390135765076
16,0.04317659684467884,0.04317659684467884,0.0,0.14921317212687055,0.5784005522727966,0.6396737098693848
17,0.03828250999797023,0.03828250999797023,0.0,0.15307875903810378,0.5702195167541504,0.6316406726837158
18,0.034762192123951714,0.034762192123951714,0.0,0.15442504377589436,0.5705451965332031,0.6359309554100037
19,0.030461001579683945,0.030461001579683945,0.0,0.15704729988417593,0.5610621571540833,0.6289458274841309
20,0.027456377143556657,0.027456377143556657,0.0,0.15706773826218626,0.5686451196670532,0.62968510389328
21,0.024533256252842424,0.024533256252842424,0.0,0.15498263952509572,0.5762540698051453,0.6339505910873413
22,0.022215311222909498,0.022215311222909498,0.0,0.16255958874472143,0.5633262991905212,0.6315789222717285
23,0.019590185739984705,0.019590185739984705,0.0,0.16409819400942868,0.5748763084411621,0.635725200176239
24,0.01715896470343827,0.01715896470343827,0.0,0.17004441895912192,0.574887216091156,0.6362791061401367
25,0.016096399695445903,0.016096399695445903,0.0,0.16859106166597776,0.5746020078659058,0.6358161568641663
26,0.014821654874795441,0.014821654874795441,0.0,0.1744482968357947,0.5678027868270874,0.6340093612670898
27,0.014898450702783988,0.014898450702783988,0.0,0.17374871340736714,0.5731359720230103,0.635338306427002
28,0.01232213718948227,0.01232213718948227,0.0,0.1756800538204025,0.5702641010284424,0.6349306106567383
