threshold,supported_macro_f1,micro_f1
0.1,0.4811134059473418,0.5386064030131826
0.11,0.48888183719558675,0.5464224872231687
0.12,0.49420852294596795,0.5527225583405359
0.13,0.49902063087214765,0.5577007459412022
0.14,0.5031326686050562,0.5619724566859174
0.15,0.5073701774565071,0.5671776375112714
0.16,0.511560199726995,0.5713634290925672
0.17,0.5171018885769347,0.5771626297577854
0.18,0.521026281241153,0.5809457255998136
0.19,0.5240615966493724,0.584333098094566
0.2,0.5290573310951637,0.5903901046622264
0.21,0.5322304740791695,0.5941261434761675
0.22,0.5362043213757121,0.5981535471331391
0.23,0.5384515806233865,0.6007361963190184
0.24,0.5397975742514326,0.6012877662209014
0.25,0.5406940196687404,0.602198900549725
0.26,0.5428373624701959,0.604323780794369
0.27,0.5433771195200382,0.6048632218844985
0.28,0.5445474620606319,0.6071883762426714
0.29,0.5476646396693332,0.6096997690531177
0.3,0.5475756005278444,0.6095287415846711
0.31,0.5475149077087655,0.6094442995043047
0.32,0.5494892503220837,0.6114616193480547
0.33,0.5497132914623781,0.6131502508581991
0.34,0.5525503893885233,0.6158747013538625
0.35,0.5539343720911102,0.6185897435897436
0.36,0.5564853661976511,0.6213383499059394
0.37,0.5600389522547033,0.6238830219333875
0.38,0.5612738325590584,0.6256800870511425
0.39,0.5610616219474021,0.6257534246575343
0.4,0.5652570791111424,0.6295479603087101
0.41,0.5652997694592043,0.6302054414214326
0.42,0.567507922608815,0.6317558106972836
0.43,0.5688740468999245,0.632083450803496
0.44,0.5702126219011013,0.6330690826727068
0.45,0.5711382230183237,0.6337308347529812
0.46,0.5722775896398821,0.6346483704974272
0.47,0.5744648787041492,0.6360505166475315
0.48,0.5760458473676936,0.6379907621247113
0.49,0.5778828170689071,0.6395821242019732
0.5,0.5784005595351419,0.6396737547334692
0.51,0.5787446122685909,0.6413107080163839
0.52,0.580121836401559,0.6425419240953222
0.53,0.5786333456721813,0.6406388642413489
0.54,0.5787305973165605,0.6408806902707528
0.55,0.5787012279540958,0.6410256410256411
0.56,0.5793692987394079,0.6409335727109515
0.57,0.5821389908400193,0.6418269230769231
0.58,0.58235051503079,0.640893989731199
0.59,0.581583254094203,0.6401699029126213
0.6,0.5826984026809382,0.6414403417760147
0.61,0.5802240256819725,0.6389913899138991
0.62,0.5828447120470096,0.6402721930095886
0.63,0.5807038840604326,0.639181649101054
0.64,0.5811884531381429,0.6397264532172832
0.65,0.5774674282702523,0.638377535101404
0.66,0.5762155040778518,0.6378446115288221
0.67,0.57574195195239,0.6383647798742138
0.68,0.5750147727142115,0.6382036685641999
0.69,0.5756664422517631,0.6383248730964467
0.7,0.5755486325527774,0.6362476068921505
0.71,0.5778971621835743,0.6382569689202179
0.72,0.5778316445368246,0.6383252818035428
0.73,0.5794418734675637,0.639508567733592
0.74,0.577932859296008,0.6395310973624226
0.75,0.576557995237705,0.6365718024206739
0.76,0.572965802498417,0.6339697169190257
0.77,0.5684071238171097,0.6318226926893814
0.78,0.5678814984704762,0.6329787234042554
0.79,0.5653483599234005,0.6327759197324414
0.8,0.5640161777721917,0.63257065948856
0.81,0.5607812099373207,0.632577040298002
0.82,0.5574311278437102,0.630464480874317
0.83,0.5596664337868928,0.6314344543582704
0.84,0.5585332753996951,0.629975770162686
0.85,0.5560723069175334,0.6290491118077326
0.86,0.5501905534780182,0.6257453525078921
0.87,0.5425826552565317,0.6206163655685442
0.88,0.5431479629599095,0.6212553495007133
0.89,0.5407871332620001,0.6204169662113588
0.9,0.5349950815798202,0.6142701919594349
